, Msg, Time[s], UTC[hms], Julian Day,      Lon[d],     Lat[d], Alt[m], HDoP,   LonMsg[d],  LatMsg[d],  Zp[m], S[m/s], D[deg],  T[K], RH[%],    P[Pa], DP[Pa], Pv[mA], Vb[V], Tb[K], PP[%], M, C,potential_temperature,specific_humidity,temperature,altitude,lon_filled,lat_filled,lat_all,lon_all,temp_at_interp,temp_at_coords
836,849,69820, 10:22:30,77.432292,   23.456142,  70.893385, 1429.7,0.5,   23.629380,  70.866020,1478.5,   17.1,  148.2,257.2,45.1,84761.1,34876,12.0,7.3,292,100,2,12,269.6475276498959,0.586205338280819,257.2,1357.829816474826,nan,nan,70.893385,23.456142,nan,257.2
837,850,69830, 10:22:40,77.432407,   23.458638,  70.892077, 1442.7,0.5,         nan,        nan,1490.7,   17.2,  148.0,257.0,44.3,84633.9,34911,19.0,7.3,293,100,2,12,269.5535439291451,0.5671594580119994,257.0,1369.025575634485,nan,nan,70.892077,23.458638,nan,257.0
838,851,69840, 10:22:50,77.432523,   23.461156,  70.890760, 1455.6,0.5,         nan,        nan,1502.0,   17.3,  148.0,256.9,43.9,84516.9,34979,23.0,7.3,293,100,2,12,269.5552334506734,0.5581488020565967,256.9,1379.338428379488,nan,nan,70.89076,23.461156,nan,256.9
839,852,69850, 10:23:00,77.432639,   23.463699,  70.889419, 1468.4,0.5,         nan,        nan,1515.7,   17.6,  148.2,256.8,43.5,84374.5,35125,17.0,7.3,293,100,2,12,269.5802237541147,0.549398064917361,256.8,1391.90941887979,nan,nan,70.889419,23.463699,nan,256.8
840,853,69860, 10:23:10,77.432755,   23.466223,  70.888044, 1479.7,0.5,         nan,        nan,1527.2,   17.9,  149.0,256.7,43.1,84255.8,35248,16.0,7.3,293,100,2,12,269.5837145304608,0.540584265123701,256.7,1402.404411070486,nan,nan,70.888044,23.466223,nan,256.7
841,854,69870, 10:23:20,77.43287,   23.468866,  70.886667, 1488.1,0.5,         nan,        nan,1535.6,   18.1,  147.9,256.7,43.1,84169.4,35384,28.0,7.3,293,100,2,12,269.6627900817471,0.5411391755841141,256.7,1410.052864920725,nan,nan,70.886667,23.468866,nan,256.7
842,855,69880, 10:23:30,77.432986,   23.471525,  70.885313, 1496.5,0.5,         nan,        nan,1544.8,   17.9,  147.3,256.7,42.7,84074.4,35574,32.0,7.3,293,100,2,12,269.7498571432898,0.5367227885074709,256.7,1418.471690739519,nan,nan,70.885313,23.471525,nan,256.7
843,856,69890, 10:23:40,77.433102,   23.474214,  70.883973, 1504.7,0.5,         nan,        nan,1552.2,   17.9,  146.7,256.7,42.7,83998.1,35746,36.0,7.3,293,100,2,12,269.8198773954662,0.5372103227345917,256.7,1425.240228396386,nan,nan,70.883973,23.474214,nan,256.7
844,857,69900, 10:23:50,77.433218,   23.476908,  70.882641, 1512.5,0.5,         nan,        nan,1561.2,   17.8,  146.5,256.7,42.7,83904.9,35949,39.0,7.3,293,100,2,12,269.905517765331,0.5378070459543185,256.7,1433.516303873291,nan,nan,70.882641,23.476908,nan,256.7
845,858,69910, 10:24:00,77.433333,   23.479610,  70.881305, 1519.9,0.5,         nan,        nan,1569.1,   17.8,  146.5,256.8,42.7,83823.5,36164,42.0,7.3,293,100,2,12,270.0855889030651,0.5428391541947214,256.8,1440.752074253933,nan,nan,70.881305,23.47961,nan,256.8
846,859,69920, 10:24:10,77.433449,   23.482302,  70.879963, 1528.8,0.5,         nan,        nan,1579.5,   17.9,  146.7,256.6,42.4,83716.7,36374,30.0,7.3,293,100,2,12,269.9736141306473,0.5307785405551447,256.6,1450.256354283993,nan,nan,70.879963,23.482302,nan,256.6
847,860,69930, 10:24:20,77.433565,   23.485018,  70.878616, 1535.9,0.5,         nan,        nan,1589.9,   18.0,  146.6,256.4,42.4,83609.9,36492,33.0,7.3,293,100,2,12,269.8616473881719,0.5226434157455168,256.4,1459.772766962213,nan,nan,70.878616,23.485018,nan,256.4
848,861,69940, 10:24:30,77.433681,   23.487735,  70.877268, 1542.2,0.5,   23.284790,  70.875400,1598.8,   18.0,  146.6,256.4,42.0,83518.3,36561,34.0,7.3,293,100,2,12,269.9462206677848,0.518280627102515,256.4,1467.944472770551,nan,nan,70.877268,23.487735,nan,256.4
849,862,69950, 10:24:40,77.433796,   23.490492,  70.875916, 1552.4,0.5,         nan,        nan,1609.3,   18.1,  146.3,256.1,41.6,83409.8,36780,45.0,7.3,293,100,2,12,269.730584871556,0.5012520080795342,256.1,1477.635443701352,nan,nan,70.875916,23.490492,nan,256.1
850,863,69960, 10:24:50,77.433912,   23.493310,  70.874540, 1565.1,0.6,         nan,        nan,1622.1,   18.4,  146.1,256.3,42.0,83279.2,36987,35.0,7.3,293,100,2,12,270.0621726803705,0.5154352735136225,256.3,1489.317068857568,nan,nan,70.87454,23.49331,nan,256.3
851,864,69970, 10:25:00,77.434028,   23.496242,  70.873152, 1578.2,0.5,         nan,        nan,1634.1,   18.8,  145.3,256.1,42.0,83155.5,37088,35.0,7.3,293,100,2,12,269.9661223877584,0.5076193700898636,256.1,1500.398423238011,nan,nan,70.873152,23.496242,nan,256.1
852,865,69980, 10:25:10,77.434144,   23.499225,  70.871739, 1589.3,0.5,         nan,        nan,1646.1,   19.1,  145.3,256.1,42.0,83033.4,37202,25.0,7.3,293,100,2,12,270.0795431054587,0.5083658206156516,256.1,1511.3526233543,nan,nan,70.871739,23.499225,nan,256.1
853,866,69990, 10:25:20,77.434259,   23.502221,  70.870322, 1600.9,0.5,         nan,        nan,1658.9,   19.2,  145.3,256.2,42.0,82902.9,37363,41.0,7.3,293,100,2,12,270.3065101186389,0.513454313992186,256.2,1523.078252135372,nan,nan,70.870322,23.502221,nan,256.2
854,867,70000, 10:25:30,77.434375,   23.505216,  70.868912, 1613.3,0.5,         nan,        nan,1671.7,   19.1,  145.1,256.2,42.0,82772.3,37502,31.0,7.3,293,100,2,12,270.4283580933635,0.5142644537781697,256.2,1534.831359544057,nan,nan,70.868912,23.505216,nan,256.2
855,868,70010, 10:25:40,77.434491,   23.508258,  70.867523, 1625.9,0.5,         nan,        nan,1686.0,   19.0,  144.3,256.0,42.4,82626.5,37666,42.0,7.3,293,100,2,12,270.3534661917591,0.5114236311650893,256.0,1547.974290422428,nan,nan,70.867523,23.508258,nan,256.0
856,869,70020, 10:25:50,77.434606,   23.511344,  70.866146, 1636.2,0.5,         nan,        nan,1695.5,   19.0,  143.7,256.0,42.4,82529.9,37805,41.0,7.3,293,100,2,12,270.443886192195,0.512022244792036,256.0,1556.694937476708,nan,nan,70.866146,23.511344,nan,256.0
857,870,70030, 10:26:00,77.434722,   23.514470,  70.864773, 1645.2,0.5,         nan,        nan,1705.5,   19.1,  143.3,256.0,42.4,82428.1,37899,39.0,7.3,293,100,2,12,270.5393209145339,0.51265460031788,256.0,1565.896072257087,nan,nan,70.864773,23.51447,nan,256.0
858,871,70040, 10:26:10,77.434838,   23.517646,  70.863382, 1654.3,0.5,         nan,        nan,1714.1,   19.3,  143.2,256.2,42.7,82340.0,37984,35.0,7.3,293,100,2,12,270.8334581408764,0.5255805097755708,256.2,1573.868117555979,nan,nan,70.863382,23.517646,nan,256.2
859,872,70050, 10:26:20,77.434954,   23.520815,  70.861975, 1661.9,0.5,         nan,        nan,1721.8,   19.5,  143.6,256.2,42.4,82262.0,38130,36.0,7.3,294,100,2,12,270.9068417137047,0.5223827555199422,256.2,1580.933350236314,nan,nan,70.861975,23.520815,nan,256.2
860,873,70060, 10:26:30,77.435069,   23.523967,  70.860567, 1669.3,0.5,   23.572880,  70.922380,1730.7,   19.4,  143.7,257.0,42.4,82172.1,38277,48.0,7.3,294,100,2,12,271.8377195076333,0.5590971483658743,257.0,1589.084798774415,nan,nan,70.860567,23.523967,nan,257.0
861,874,70070, 10:26:40,77.435185,   23.527127,  70.859152, 1677.3,0.5,         nan,        nan,1738.9,   19.5,  143.8,256.8,42.4,82089.0,38437,41.0,7.3,294,100,2,12,271.7047466573197,0.5504146340754302,256.8,1596.627610642521,nan,nan,70.859152,23.527127,nan,256.8
862,875,70080, 10:26:50,77.435301,   23.530311,  70.857727, 1685.9,0.5,         nan,        nan,1751.0,   19.7,  143.8,256.7,42.0,81967.0,38570,43.0,7.3,294,100,2,12,271.7144384760007,0.5414971648137387,256.7,1607.715138756053,nan,nan,70.857727,23.530311,nan,256.7
863,876,70090, 10:27:00,77.435417,   23.533497,  70.856280, 1693.5,0.5,         nan,        nan,1757.7,   19.9,  144.2,256.6,41.6,81899.1,38688,43.0,7.3,294,100,2,13,271.6729402326507,0.5323212476605947,256.6,1613.893134761974,nan,nan,70.85628,23.533497,nan,256.6
864,877,70100, 10:27:10,77.435532,   23.536693,  70.854829, 1700.7,0.5,         nan,        nan,1763.9,   19.9,  144.2,257.2,41.2,81836.4,38819,39.0,7.3,294,100,2,13,272.3678074615165,0.5546519075629021,257.2,1619.602550310551,nan,nan,70.854829,23.536693,nan,257.2
865,878,70110, 10:27:20,77.435648,   23.539962,  70.853383, 1705.4,0.5,         nan,        nan,1770.2,   20.0,  143.5,256.2,40.8,81772.0,38914,38.0,7.3,294,100,2,13,271.3698966839034,0.5056823348592024,256.2,1625.471322261531,nan,nan,70.853383,23.539962,nan,256.2
866,879,70120, 10:27:30,77.435764,   23.543184,  70.851956, 1706.5,0.5,         nan,        nan,1771.4,   19.8,  143.5,256.8,40.8,81760.1,38983,36.0,7.3,294,100,2,13,272.0167397853692,0.5317748941495999,256.8,1626.556275174277,nan,nan,70.851956,23.543184,nan,256.8
867,880,70130, 10:27:40,77.43588,   23.546413,  70.850535, 1707.2,0.5,         nan,        nan,1771.9,   19.7,  143.3,257.9,40.8,81755.0,39003,38.0,7.3,294,100,2,13,273.1867918404882,0.5826395643507899,257.9,1627.021303335417,nan,nan,70.850535,23.546413,nan,257.9
868,881,70140, 10:27:50,77.435995,   23.549635,  70.849103, 1706.5,0.5,         nan,        nan,1769.7,   19.8,  143.5,257.3,40.8,81777.1,39073,35.0,7.3,294,100,2,13,272.5301702651144,0.5542497570811414,257.3,1625.006390774462,nan,nan,70.849103,23.549635,nan,257.3
869,882,70150, 10:28:00,77.436111,   23.552821,  70.847668, 1706.3,0.5,         nan,        nan,1770.4,   19.8,  143.9,258.0,40.4,81770.3,39129,44.0,7.3,294,100,2,13,273.2781008085612,0.5816008890618823,258.0,1625.626305867707,nan,nan,70.847668,23.552821,nan,258.0
870,883,70160, 10:28:10,77.436227,   23.556026,  70.846231, 1705.9,0.5,         nan,        nan,1769.6,   19.8,  143.8,259.8,40.0,81778.8,39167,44.0,7.3,294,100,2,13,275.1765157222498,0.6672039348489122,259.8,1624.851420055481,nan,nan,70.846231,23.556026,nan,259.8
871,884,70170, 10:28:20,77.436343,   23.559217,  70.844803, 1706.2,0.5,         nan,        nan,1769.1,   19.7,  143.7,260.0,39.2,81783.9,39181,32.0,7.3,294,100,2,13,275.3834437726773,0.6645183324464895,260.0,1624.386527226789,nan,nan,70.844803,23.559217,nan,260.0
872,885,70180, 10:28:30,77.436458,   23.562408,  70.843372, 1704.8,0.5,   23.529110,  70.879570,1769.7,   19.7,  143.8,260.0,38.8,81777.1,39222,31.0,7.3,294,100,2,13,275.3899893856578,0.6577922258948512,260.0,1625.006390774461,nan,nan,70.843372,23.562408,nan,260.0
873,886,70190, 10:28:40,77.436574,   23.565580,  70.841929, 1702.1,0.5,         nan,        nan,1767.6,   19.8,  144.2,259.7,38.0,81799.1,39280,38.0,7.3,294,100,2,13,275.0510816846302,0.628557667272936,259.7,1623.001136225685,nan,nan,70.841929,23.56558,nan,259.7
874,887,70200, 10:28:50,77.43669,   23.568694,  70.840451, 1697.6,0.6,         nan,        nan,1763.0,   20.0,  145.3,256.4,37.6,81844.9,39268,37.0,7.3,294,100,2,13,271.512568109098,0.4734711850693181,256.4,1618.828290348096,nan,nan,70.840451,23.568694,nan,256.4
875,888,70210, 10:29:00,77.436806,   23.571899,  70.838958, 1696.3,0.5,         nan,        nan,1762.7,   20.3,  144.8,257.0,37.6,81848.3,39288,37.0,7.3,294,100,2,13,272.1447012488328,0.4977645779773266,257.0,1618.518608877891,nan,nan,70.838958,23.571899,nan,257.0
876,889,70220, 10:29:10,77.436921,   23.575221,  70.837498, 1697.1,0.5,         nan,        nan,1763.4,   20.3,  143.2,257.4,37.3,81841.5,39378,39.0,7.3,294,100,2,13,272.5747463693709,0.5105242544118617,257.4,1619.137984683353,nan,nan,70.837498,23.575221,nan,257.4
877,890,70230, 10:29:20,77.437037,   23.578554,  70.836075, 1698.5,0.5,         nan,        nan,1763.7,   20.0,  142.5,256.1,37.3,81838.1,39470,38.0,7.3,294,100,2,13,271.2013269473142,0.4580713908810534,256.1,1619.44769188473,nan,nan,70.836075,23.578554,nan,256.1
878,891,70240, 10:29:30,77.437153,   23.581785,  70.834655, 1701.4,0.5,         nan,        nan,1767.6,   19.7,  143.2,256.7,37.3,81799.1,39562,32.0,7.3,294,100,2,13,271.8737492046383,0.4818881461203442,256.7,1623.001136225685,nan,nan,70.834655,23.581785,nan,256.7
879,892,70250, 10:29:40,77.437269,   23.584994,  70.833214, 1705.5,0.5,         nan,        nan,1770.1,   19.9,  143.8,256.1,37.6,81773.7,39622,43.0,7.3,294,100,2,13,271.2623635177875,0.4621192618599774,256.1,1625.316341877352,nan,nan,70.833214,23.584994,nan,256.1
880,893,70260, 10:29:50,77.437384,   23.588209,  70.831755, 1709.4,0.5,         nan,        nan,1773.6,   20.0,  144.1,255.7,37.6,81738.1,39718,38.0,7.3,294,100,2,13,270.8723960819306,0.447034968216637,255.7,1628.562486368791,nan,nan,70.831755,23.588209,nan,255.7
881,894,70270, 10:30:00,77.4375,   23.591412,  70.830296, 1711.7,0.5,         nan,        nan,1776.6,   20.0,  144.2,255.4,38.0,81707.6,39745,42.0,7.3,294,100,2,13,270.5834608037263,0.4406706342789178,255.4,1631.344718018203,nan,nan,70.830296,23.591412,nan,255.4
882,895,70280, 10:30:10,77.437616,   23.594583,  70.828817, 1712.8,0.5,         nan,        nan,1778.0,   20.1,  144.8,255.5,38.8,81694.0,39827,37.0,7.3,295,100,2,13,270.7022865629511,0.453836598782181,255.5,1632.585654482678,nan,nan,70.828817,23.594583,nan,255.5
883,896,70290, 10:30:20,77.437731,   23.597727,  70.827337, 1711.7,0.5,         nan,        nan,1777.0,   20.1,  145.1,256.7,39.2,81704.2,39874,40.0,7.3,295,100,2,13,271.9639805126231,0.507022954769382,256.7,1631.65493276915,nan,nan,70.827337,23.597727,nan,256.7
884,897,70300, 10:30:30,77.437847,   23.600891,  70.825879, 1709.4,0.5,   23.685590,  70.821390,1773.9,   19.9,  144.5,255.3,39.6,81734.7,39893,39.0,7.3,295,100,2,13,270.4518772728904,0.4552117354513262,255.3,1628.872585362867,nan,nan,70.825879,23.600891,nan,255.3
885,898,70310, 10:30:40,77.437963,   23.604063,  70.824413, 1707.3,0.5,         nan,        nan,1772.4,   20.0,  144.6,255.1,40.0,81749.9,39924,38.0,7.3,295,100,2,13,270.2256431599266,0.4520133614203842,255.1,1627.486360506618,nan,nan,70.824413,23.604063,nan,255.1
886,899,70320, 10:30:50,77.438079,   23.607225,  70.822951, 1707.8,0.5,         nan,        nan,1772.6,   20.0,  144.6,255.1,40.4,81748.2,39971,38.0,7.3,295,100,2,13,270.227249517558,0.4565429889065211,255.1,1627.641386010991,nan,nan,70.822951,23.607225,nan,255.1
887,900,70330, 10:31:00,77.438194,   23.610393,  70.821518, 1709.9,0.5,         nan,        nan,1772.9,   19.7,  144.0,255.2,40.8,81744.9,40059,42.0,7.3,295,100,2,13,270.336299015471,0.4649997814674533,255.2,1627.942327075649,nan,nan,70.821518,23.610393,nan,255.2
888,901,70340, 10:31:10,77.43831,   23.613549,  70.820086, 1711.6,0.6,         nan,        nan,1776.5,   19.7,  144.1,255.3,41.2,81709.3,40148,40.0,7.3,295,100,2,13,270.47590718657,0.4737513524955663,255.3,1631.18961548342,nan,nan,70.820086,23.613549,nan,255.3
889,902,70350, 10:31:20,77.438426,   23.616730,  70.818667, 1711.3,0.6,         nan,        nan,1776.1,   19.6,  143.6,254.9,41.6,81712.6,40209,41.0,7.3,295,100,2,13,270.0490121681698,0.4624060863613322,254.9,1630.88854330412,nan,nan,70.818667,23.61673,nan,254.9
890,903,70360, 10:31:30,77.438542,   23.619925,  70.817258, 1711.6,0.6,         nan,        nan,1775.8,   19.6,  143.3,254.8,42.0,81716.0,40282,35.0,7.3,295,100,2,13,269.9398583565316,0.4628890346980712,254.8,1630.578360442378,nan,nan,70.817258,23.619925,nan,254.8
891,904,70370, 10:31:40,77.438657,   23.623110,  70.815874, 1713.9,0.6,         nan,        nan,1778.5,   19.3,  142.9,254.8,42.0,81688.9,40355,38.0,7.3,295,100,2,13,269.9654542329013,0.4630425964774601,254.8,1633.05105891773,nan,nan,70.815874,23.62311,nan,254.8
892,905,70380, 10:31:50,77.438773,   23.626286,  70.814503, 1716.6,0.7,         nan,        nan,1780.2,   19.2,  142.7,254.7,42.4,81672.0,40429,43.0,7.3,295,100,2,13,269.8754635934679,0.4635958668570516,254.7,1634.593489155293,nan,nan,70.814503,23.626286,nan,254.7
893,906,70390, 10:32:00,77.438889,   23.629423,  70.813116, 1719.1,0.7,         nan,        nan,1782.7,   19.2,  143.4,254.7,42.7,81646.5,40462,36.0,7.3,295,100,2,13,269.8995552002619,0.4670218419570918,254.7,1636.921428943646,nan,nan,70.813116,23.629423,nan,254.7
894,907,70400, 10:32:10,77.439005,   23.632628,  70.811717, 1719.2,0.5,         nan,        nan,1783.5,   19.5,  143.0,254.9,43.1,81638.0,40478,41.0,7.3,295,100,2,13,270.1195294548148,0.4795171607640143,254.9,1637.697570446316,nan,nan,70.811717,23.632628,nan,254.9
895,908,70410, 10:32:20,77.43912,   23.636000,  70.810354, 1721.7,0.6,         nan,        nan,1788.4,   19.6,  140.9,255.0,43.5,81588.9,40615,47.0,7.3,295,100,2,13,270.2719765477813,0.488380919182067,255.0,1642.182511241092,nan,nan,70.810354,23.636,nan,255.0
896,909,70420, 10:32:30,77.439236,   23.639313,  70.809002, 1727.3,0.5,         nan,        nan,1791.6,   19.3,  141.1,255.0,43.9,81556.7,40716,41.0,7.3,295,100,2,13,270.3024754503152,0.4930663725373708,255.0,1645.12522116322,nan,nan,70.809002,23.639313,nan,255.0
897,910,70430, 10:32:40,77.439352,   23.642575,  70.807646, 1731.6,0.6,         nan,        nan,1796.0,   19.2,  141.7,255.1,44.3,81512.6,40795,41.0,7.3,295,100,2,13,270.4502881809975,0.5020621616470231,255.1,1649.15734010637,nan,nan,70.807646,23.642575,nan,255.1
898,911,70440, 10:32:50,77.439468,   23.645733,  70.806290, 1733.2,0.6,         nan,        nan,1796.8,   19.0,  142.6,255.0,44.3,81504.1,40864,42.0,7.3,295,100,2,13,270.3523299589961,0.4978801124505817,255.0,1649.934756636046,nan,nan,70.80629,23.645733,nan,255.0
899,912,70450, 10:33:00,77.439583,   23.648857,  70.804906, 1730.9,0.7,         nan,        nan,1796.8,   19.2,  143.4,255.0,44.3,81504.1,40895,43.0,7.3,295,100,2,13,270.3523299589961,0.4978801124505817,255.0,1649.934756636046,nan,nan,70.804906,23.648857,nan,255.0
900,913,70460, 10:33:10,77.439699,   23.651947,  70.803513, 1726.9,0.6,         nan,        nan,1796.1,   19.2,  143.9,255.0,44.3,81510.9,40911,43.0,7.3,295,100,2,13,270.3458825612601,0.4978385770882601,255.0,1649.312816926686,nan,nan,70.803513,23.651947,nan,255.0
901,914,70470, 10:33:20,77.439815,   23.655045,  70.802141, 1728.7,0.6,         nan,        nan,1793.3,   19.0,  143.4,255.0,44.3,81539.7,40912,41.0,7.3,295,100,2,13,270.3185836012626,0.4976627394163023,255.0,1646.679294429547,nan,nan,70.802141,23.655045,nan,255.0
902,915,70480, 10:33:30,77.439931,   23.658170,  70.800752, 1727.6,0.6,         nan,        nan,1790.2,   19.2,  143.5,254.9,44.3,81570.2,40970,44.0,7.3,295,100,2,13,270.1836908031075,0.4932776515061562,254.9,1643.89133490335,nan,nan,70.800752,23.65817,nan,254.9
903,916,70490, 10:33:40,77.440046,   23.661301,  70.799345, 1727.2,0.6,         nan,        nan,1789.6,   19.4,  143.8,254.8,44.3,81577.0,41001,41.0,7.3,295,100,2,13,270.071259218343,0.4890696338664756,254.8,1643.269899158689,nan,nan,70.799345,23.661301,nan,254.8
904,917,70500, 10:33:50,77.440162,   23.664472,  70.797931, 1727.5,0.6,         nan,        nan,1788.4,   19.6,  143.6,254.9,44.3,81588.9,41054,51.0,7.3,295,100,2,13,270.1659875373704,0.4931645933317825,254.9,1642.182511241091,nan,nan,70.797931,23.664472,nan,254.9
905,918,70510, 10:34:00,77.440278,   23.667648,  70.796536, 1727.3,0.6,         nan,        nan,1787.6,   19.4,  143.2,254.8,44.7,81597.4,41095,40.0,7.3,295,100,2,13,270.0519564688915,0.4933622371676366,254.8,1641.405902682696,nan,nan,70.796536,23.667648,nan,254.8
906,919,70520, 10:34:10,77.440394,   23.670797,  70.795131, 1726.9,0.6,         nan,        nan,1787.7,   19.4,  143.6,254.9,44.3,81595.7,41177,45.0,7.3,295,100,2,13,270.1595512797235,0.4931234941165707,254.9,1641.561217922227,nan,nan,70.795131,23.670797,nan,254.9
907,920,70530, 10:34:20,77.440509,   23.673957,  70.793722, 1728.0,0.5,         nan,        nan,1787.7,   19.5,  143.6,254.9,44.3,81595.7,41234,44.0,7.3,295,100,2,13,270.1595512797235,0.4931234941165707,254.9,1641.561217922227,nan,nan,70.793722,23.673957,nan,254.9
908,921,70540, 10:34:30,77.440625,   23.677167,  70.792301, 1728.5,0.5,   23.829450,  70.838750,1788.2,   19.7,  143.4,255.0,44.3,81590.6,41315,47.0,7.3,295,100,2,13,270.2703667874268,0.4973522743206136,255.0,1642.027183056993,nan,nan,70.792301,23.677167,nan,255.0
909,922,70550, 10:34:40,77.440741,   23.680341,  70.790875, 1727.1,0.6,         nan,        nan,1785.5,   19.7,  143.8,254.9,44.3,81617.7,41323,41.0,7.3,295,100,2,13,270.1387328176558,0.4929905729870784,254.9,1639.551505979885,nan,nan,70.790875,23.680341,nan,254.9
910,923,70560, 10:34:50,77.440856,   23.683519,  70.789445, 1724.0,0.6,         nan,        nan,1784.4,   19.7,  143.8,254.9,44.3,81629.6,41349,37.0,7.3,295,100,2,13,270.1274749291473,0.4929187045984234,254.9,1638.464660266516,nan,nan,70.789445,23.683519,nan,254.9
911,924,70570, 10:35:00,77.440972,   23.686718,  70.788006, 1720.7,0.5,         nan,        nan,1781.2,   19.9,  143.8,255.0,44.3,81661.8,41359,43.0,7.3,295,100,2,13,270.2029849400031,0.496918638496622,255.0,1635.524577838046,nan,nan,70.788006,23.686718,nan,255.0
912,925,70580, 10:35:10,77.441088,   23.689974,  70.786548, 1714.0,0.6,         nan,        nan,1777.8,   20.1,  143.7,254.8,43.9,81695.7,41355,47.0,7.3,295,100,2,13,269.9590306253459,0.4839494763223577,254.8,1632.430526127481,nan,nan,70.786548,23.689974,nan,254.8
913,926,70590, 10:35:20,77.441204,   23.693219,  70.785077, 1712.1,0.6,         nan,        nan,1775.5,   20.2,  144.0,254.8,43.9,81719.4,41347,38.0,7.3,295,100,2,13,269.9366478363859,0.4838091228372755,254.8,1630.268190486303,nan,nan,70.785077,23.693219,nan,254.8
914,927,70600, 10:35:30,77.441319,   23.696473,  70.783595, 1708.5,0.6,         nan,        nan,1772.4,   20.4,  144.1,254.8,43.9,81749.9,41347,45.0,7.3,295,100,2,13,269.9078552612673,0.4836286189070378,254.8,1627.486360506614,nan,nan,70.783595,23.696473,nan,254.8
915,928,70610, 10:35:40,77.441435,   23.699739,  70.782122, 1706.4,0.6,         nan,        nan,1769.4,   20.3,  143.9,254.8,43.9,81780.5,41404,50.0,7.3,296,100,2,13,269.8789821618532,0.4834476584612279,254.8,1624.69645255796,nan,nan,70.782122,23.699739,nan,254.8
916,929,70620, 10:35:50,77.441551,   23.703022,  70.780645, 1704.0,0.6,         nan,        nan,1766.0,   20.4,  143.8,254.8,43.5,81814.4,41458,45.0,7.3,296,100,2,13,269.8470115121672,0.4788441758865362,254.8,1621.606890766684,nan,nan,70.780645,23.703022,nan,254.8
917,930,70630, 10:36:00,77.441667,   23.706331,  70.779153, 1699.0,0.6,         nan,        nan,1761.2,   20.6,  143.9,254.7,43.5,81863.5,41474,46.0,7.3,296,100,2,13,269.6948488711011,0.474510512048527,254.7,1617.134307830972,nan,nan,70.779153,23.706331,nan,254.7
918,931,70640, 10:36:10,77.441782,   23.709656,  70.777669, 1695.2,0.6,         nan,        nan,1756.7,   20.5,  143.6,254.8,43.5,81909.3,41496,49.0,7.3,296,100,2,13,269.7576030664181,0.4782893876965305,254.8,1612.964743710652,nan,nan,70.777669,23.709656,nan,254.8
919,932,70650, 10:36:20,77.441898,   23.712958,  70.776196, 1693.3,0.6,         nan,        nan,1754.5,   20.4,  143.6,254.8,43.5,81931.4,41551,45.0,7.3,296,100,2,13,269.7368010416295,0.4781603749435677,254.8,1610.953626311852,nan,nan,70.776196,23.712958,nan,254.8
920,933,70660, 10:36:30,77.442014,   23.716296,  70.774728, 1690.9,0.6,   23.685590,  70.821390,1752.3,   20.4,  143.2,254.9,43.1,81953.4,41616,50.0,7.3,296,100,2,13,269.8219543510857,0.4776717252786657,254.9,1608.952147717657,nan,nan,70.774728,23.716296,nan,254.9
921,934,70670, 10:36:40,77.44213,   23.719627,  70.773261, 1687.1,0.6,         nan,        nan,1748.6,   20.4,  143.2,254.9,43.1,81990.7,41652,51.0,7.3,296,100,2,13,269.7868597536064,0.4774544182505163,254.9,1605.559959127276,nan,nan,70.773261,23.719627,nan,254.9
922,935,70680, 10:36:50,77.442245,   23.722961,  70.771796, 1682.5,0.6,         nan,        nan,1743.6,   20.4,  143.1,255.0,42.7,82041.6,41696,47.0,7.3,296,100,2,13,269.8448238783505,0.4767539087599951,255.0,1600.933429330597,nan,nan,70.771796,23.722961,nan,255.0
923,936,70690, 10:37:00,77.442361,   23.726265,  70.770326, 1677.1,0.6,         nan,        nan,1737.7,   20.4,  143.5,255.0,42.7,82100.9,41683,50.0,7.3,296,100,2,13,269.7890948988485,0.4764095580063559,255.0,1595.547004416311,nan,nan,70.770326,23.726265,nan,255.0
924,937,70700, 10:37:10,77.442477,   23.729551,  70.768848, 1671.0,0.6,         nan,        nan,1730.9,   20.4,  143.8,255.1,42.4,82170.4,41678,50.0,7.3,296,0,2,13,269.8296200576061,0.4766822349710733,255.1,1589.239027749974,nan,nan,70.768848,23.729551,nan,255.1
925,938,70710, 10:37:20,77.442593,   23.732822,  70.767390, 1665.0,0.7,         nan,        nan,1723.0,   20.2,  143.5,255.0,42.4,82250.1,41713,45.0,7.3,296,0,2,13,269.6491082987529,0.4722042926984327,255.0,1582.011840075165,nan,nan,70.76739,23.732822,nan,255.0
926,939,70720, 10:37:30,77.442708,   23.736104,  70.765924, 1658.6,0.7,         nan,        nan,1717.2,   20.3,  143.6,255.1,42.0,82309.4,41722,45.0,7.3,296,0,2,13,269.6992838063169,0.4713878299382486,255.1,1576.63906456662,nan,nan,70.765924,23.736104,nan,255.1
927,940,70730, 10:37:40,77.442824,   23.739369,  70.764460, 1652.5,0.6,         nan,        nan,1710.3,   20.2,  143.7,255.2,42.0,82379.0,41755,45.0,7.3,296,0,2,13,269.7398256279782,0.4749917070036977,255.2,1570.338010633485,nan,nan,70.76446,23.739369,nan,255.2
928,941,70740, 10:37:50,77.44294,   23.742632,  70.762993, 1645.8,0.6,         nan,        nan,1704.1,   20.2,  143.8,255.2,42.0,82441.7,41796,42.0,7.3,296,0,2,13,269.6811670090557,0.4746304580237625,255.2,1564.666186591031,nan,nan,70.762993,23.742632,nan,255.2
