, Msg, Time[s], UTC[hms], Julian Day,      Lon[d],     Lat[d], Alt[m], HDoP,   LonMsg[d],  LatMsg[d],  Zp[m], S[m/s], D[deg],  T[K], RH[%],    P[Pa], DP[Pa], Pv[mA], Vb[V], Tb[K], PP[%], M, C,potential_temperature,specific_humidity,temperature,altitude
111,112,1960, 23:22:40,87.974074,   11.499387,  78.936261,  523.1,  0.5,         nan,        nan,393.9,    6.0,  230.2,262.4,49.8,96658.1,18361,0.0,8.3,277,0,1,1,264.9619875274239,0.0008660188455742217,262.4,501.8440177676948
112,113,2020, 23:23:40,87.974769,   11.487154,  78.933857,  552.8,  0.5,         nan,        nan,425.7,    6.2,  224.3,262.1,49.8,96291.8,18525,0.0,8.3,277,0,1,1,264.94646290216,0.0008488184494870601,262.1,530.9279605197531
113,114,2080, 23:24:40,87.975463,   11.475933,  78.931425,  597.3,  0.5,         nan,        nan,474.6,    6.0,  221.5,262.2,49.8,95728.9,19614,3.0,8.3,277,66,1,1,265.4921294097486,0.0008606327027763828,262.2,575.8381453766718
114,115,2140, 23:25:40,87.976157,   11.465904,  78.929126,  638.7,  0.5,         nan,        nan,518.5,    5.6,  220.0,261.6,49.4,95227.1,19845,0.0,8.3,277,16,1,1,265.2828493460616,0.0008181114413380273,261.6,616.0967526285111
115,116,2200, 23:26:40,87.976852,   11.458072,  78.927118,  687.5,  0.5,         nan,        nan,572.0,    4.7,  216.8,261.2,49.4,94616.7,21180,0.0,8.2,278,50,1,1,265.3645688014265,0.0007974223201308992,261.2,665.3551186778847
116,117,2260, 23:27:40,87.977546,   11.452430,  78.925099,  717.4,  0.5,         nan,        nan,603.7,    4.3,  208.2,260.9,49.4,94257.3,21151,0.0,8.3,278,50,1,1,265.34829814617,0.0007813974032825779,260.9,694.5070154558032
117,118,2320, 23:28:40,87.978241,   11.448842,  78.923070,  716.7,  0.5,         nan,        nan,600.3,    4.0,  198.8,260.5,49.8,94296.3,20143,0.0,8.2,278,0,1,1,264.9101502489296,0.0007624184647628369,260.5,691.3382493570957
118,119,2380, 23:29:40,87.978935,   11.446158,  78.920997,  694.1,  0.5,         nan,        nan,578.0,    4.0,  194.0,260.7,49.8,94548.9,18841,0.0,8.2,278,0,1,1,264.910874457164,0.000772748702775793,260.7,670.8460744896813
119,120,2440, 23:30:40,87.97963,   11.444451,  78.918596,  683.9,  0.6,         nan,        nan,567.1,    4.5,  187.8,261.1,50.6,94672.7,18248,0.0,8.2,278,0,1,1,265.2181122788482,0.0008097822684990622,261.1,660.8227822057028
120,121,2500, 23:31:40,87.980324,   11.443632,  78.915660,  680.1,  0.6,         nan,        nan,564.4,    5.5,  183.1,261.5,51.0,94703.2,17813,0.0,8.2,278,0,1,1,265.5999642498093,0.000842513541700384,261.5,658.3554050934657
121,122,2560, 23:32:40,87.981019,   11.443360,  78.912488,  705.6,  0.6,         nan,        nan,590.3,    5.9,  180.9,261.3,50.6,94409.9,18301,0.0,8.2,278,0,1,1,265.6322560599186,0.0008251747506795618,261.3,682.1156654929084
122,123,2620, 23:33:40,87.981713,   11.443544,  78.909391,  754.2,  0.6,         nan,        nan,646.0,    5.7,  179.3,261.1,50.6,93779.2,19901,0.0,8.3,278,50,1,2,265.9380043590383,0.0008174976302946832,261.1,733.4597471282747
123,124,2680, 23:34:40,87.982407,   11.441839,  78.907077,  839.6,  0.7,         nan,        nan,732.8,    4.3,  188.1,260.9,50.2,92804.3,21593,0.0,8.3,278,100,1,2,266.5292953500025,0.0008064837623971763,260.9,813.5078761799067
124,125,2740, 23:35:40,87.983102,         nan,        nan,    nan, 23.2,         nan,        nan,791.5,    nan,    nan,260.6,49.8,92149.8,22766,1.0,8.2,278,100,1,2,266.7619733430926,0.0007864996461652992,260.6,867.7214327489874
125,126,2800, 23:36:40,87.983796,   11.433512,  78.903918,  927.4,  0.8,         nan,        nan,830.1,    3.3,  206.9,259.9,49.8,91720.9,22276,0.0,8.3,278,16,1,2,266.4004539318739,0.0007466663763322938,259.9,903.4573310086564
126,127,2860, 23:37:40,87.984491,         nan,        nan,    nan,  0.6,         nan,        nan,845.6,    nan,    nan,259.7,49.8,91549.7,21543,0.0,8.2,278,0,1,2,266.3376537128566,0.0007360078973943219,259.7,917.7683804973608
127,128,2920, 23:38:40,87.985185,         nan,        nan,    nan, 23.2,         nan,        nan,871.4,    nan,    nan,259.7,50.2,91264.8,21214,0.0,8.2,278,0,1,2,266.575056818387,0.0007442356470712542,259.7,941.6433354253016
128,129,2980, 23:39:40,87.98588,         nan,        nan,    nan, 23.2,         nan,        nan,889.4,    nan,    nan,259.4,50.2,91066.5,20783,0.0,8.2,278,0,1,2,266.432727122891,0.0007278616590712644,259.4,958.3051407361444
129,130,3040, 23:40:40,87.986574,         nan,        nan,    nan,  1.0,         nan,        nan,909.1,    nan,    nan,259.6,50.6,90849.4,20256,0.0,8.2,278,0,1,2,266.8201354353041,0.0007474913250934364,259.6,976.5882379640336
130,131,3100, 23:41:40,87.987269,         nan,        nan,    nan, 23.3,         nan,        nan,952.7,    nan,    nan,259.7,50.6,90371.3,20749,0.0,8.2,278,0,1,2,267.3258225226386,0.0007575826923102382,259.7,1017.006007781383
131,132,3160, 23:42:40,87.987963,         nan,        nan,    nan, 23.3,         nan,        nan,996.7,    nan,    nan,259.4,51.0,89889.8,21059,0.0,8.2,278,0,1,2,267.4250921696021,0.0007491409429456597,259.4,1057.927899887133
132,133,3220, 23:43:40,87.988657,         nan,        nan,    nan,  0.8,         nan,        nan,1056.2,    nan,    nan,258.8,51.4,89243.8,22697,0.0,8.2,278,83,1,2,267.3571851101179,0.0007240906689989438,258.8,1113.176050549682
133,134,3280, 23:44:40,87.989352,         nan,        nan,    nan, 23.3,         nan,        nan,1088.6,    nan,    nan,258.4,51.8,88892.9,22384,3.0,8.2,278,33,1,2,267.2447560799025,0.0007089428879849206,258.4,1143.354083318661
134,135,3340, 23:45:40,87.990046,         nan,        nan,    nan, 23.3,         nan,        nan,1080.6,    nan,    nan,258.3,52.2,88979.4,21229,0.0,8.2,278,0,1,2,267.0670711735299,0.0007078756434117885,258.3,1135.903878379037
135,136,3400, 23:46:40,87.990741,         nan,        nan,    nan, 23.3,         nan,        nan,1059.1,    nan,    nan,258.4,52.5,89211.6,20059,1.0,8.2,278,0,1,2,266.9714980843201,0.0007159563411447651,258.4,1115.940359506019
136,137,3460, 23:47:40,87.991435,         nan,        nan,    nan, 23.3,         nan,        nan,1062.9,    nan,    nan,258.4,53.3,89170.9,19573,1.0,8.2,278,0,1,2,267.0063248845105,0.0007271979133426733,258.4,1119.435805279639
137,138,3520, 23:48:40,87.99213,         nan,        nan,    nan, 23.3,         nan,        nan,1101.9,    nan,    nan,258.8,54.5,88748.8,20487,0.0,8.2,278,16,1,2,267.7826068794484,0.0007720437276844536,258.8,1155.781462624344
138,139,3580, 23:49:40,87.992824,   11.362532,  78.893380, 1244.3,  0.6,         nan,        nan,1169.3,    2.5,  232.4,258.5,55.3,88024.8,21955,0.0,8.2,278,100,1,2,268.0992252085138,0.0007706162322829272,258.5,1218.527165215327
139,140,3640, 23:50:40,87.993519,         nan,        nan,    nan,  0.8,         nan,        nan,1253.1,    nan,    nan,258.1,56.1,87129.6,23422,0.0,8.2,279,100,1,2,268.4676904717284,0.0007642200819629095,258.1,1296.827424829379
140,141,3700, 23:51:40,87.994213,         nan,        nan,    nan, 23.3,         nan,        nan,1314.9,    nan,    nan,257.7,56.5,86475.2,23833,0.0,8.2,278,83,1,2,268.6299162345491,0.0007502936324125135,257.7,1354.576364875184
141,142,3760, 23:52:40,87.994907,         nan,        nan,    nan, 23.3,         nan,        nan,1336.9,    nan,    nan,257.7,57.3,86242.9,23264,0.0,8.2,278,0,1,2,268.8365546956885,0.0007629668316023282,257.7,1375.181336384594
142,143,3820, 23:53:40,87.995602,         nan,        nan,    nan, 23.3,         nan,        nan,1359.5,    nan,    nan,257.4,58.0,86005.5,23269,2.0,8.2,278,0,1,3,268.735259272062,0.0007554102911935805,257.4,1396.296098440214
143,144,3880, 23:54:40,87.996296,         nan,        nan,    nan, 23.3,         nan,        nan,1356.6,    nan,    nan,257.0,58.8,86036.0,22159,0.0,8.2,279,0,1,3,268.2904503283248,0.0007405304512097187,257.0,1393.580115598141
144,145,3940, 23:55:40,87.996991,   11.241299,  78.890195, 1405.9,  0.6,         nan,        nan,1341.7,    7.3,  262.2,257.0,60.0,86192.0,21274,1.0,8.2,279,0,1,3,268.1515536342122,0.0007542756690838223,257.0,1379.703570312904
145,146,4000, 23:56:40,87.997685,   11.220693,  78.889712, 1433.0,  0.6,         nan,        nan,1371.7,    7.4,  263.1,257.1,60.8,85876.7,21071,1.0,8.2,279,0,1,3,268.5370682987792,0.0007735486435479486,257.1,1407.77619230701
146,147,4060, 23:57:40,87.99838,   11.198868,  78.889119, 1475.3,  0.6,         nan,        nan,1415.4,    7.9,  262.0,257.1,61.2,85418.9,21860,0.0,8.2,279,50,1,3,268.9476928098194,0.0007828108648885729,257.1,1448.720262523435
147,148,4120, 23:58:40,87.999074,   11.177621,  78.888161, 1480.1,  0.6,         nan,        nan,1420.9,    7.8,  256.8,257.1,61.6,85361.3,21807,0.0,8.2,279,0,1,3,268.9995576276393,0.0007884589524326238,257.1,1453.887344843463
148,149,4180, 23:59:40,87.999769,   11.158459,  78.887317, 1460.2,  0.5,         nan,        nan,1400.0,    7.0,  257.1,257.3,61.6,85580.0,21665,0.0,8.2,279,0,1,3,269.0119756078763,0.000799623379879534,257.3,1434.287058498012
149,150,4240,  0:00:40,88.000463,   11.141806,  78.886454, 1463.0,  0.5,         nan,        nan,1405.5,    6.2,  255.0,257.7,61.2,85522.3,21825,0.0,8.2,279,0,1,3,269.4821331961471,0.0008217627253854958,257.7,1439.453367529745
150,151,4300,  0:01:40,88.001157,   11.125582,  78.885396, 1485.7,  0.6,         nan,        nan,1430.8,    6.1,  251.3,257.6,60.8,85257.8,22078,0.0,8.2,279,0,1,3,269.6161887458785,0.0008121743113133707,257.6,1463.180713273786
151,152,4360,  0:02:40,88.001852,   11.112300,  78.884118, 1513.7,  0.6,         nan,        nan,1458.3,    5.3,  243.5,257.7,60.0,84971.3,22315,0.0,8.2,279,0,1,3,269.9805061470312,0.0008108740006312625,257.7,1488.964792791822
152,153,4420,  0:03:40,88.002546,   11.098999,  78.882724, 1515.2,  0.6,         nan,        nan,1461.4,    5.4,  241.5,257.4,59.6,84939.1,22267,0.0,8.2,279,0,1,3,269.695428784691,0.0007859949093821884,257.4,1491.86812220002
153,154,4480,  0:04:40,88.003241,   11.086110,  78.881389, 1527.8,  0.6,         nan,        nan,1474.4,    5.2,  241.8,257.1,59.2,84803.5,22296,1.0,8.2,279,0,1,3,269.5041574560097,0.0007627238503074576,257.1,1504.106654273767
154,155,4540,  0:05:40,88.003935,   11.071506,  78.880268, 1505.1,  0.6,         nan,        nan,1450.8,    5.6,  248.3,257.8,58.8,85049.3,22176,0.0,8.2,279,0,1,3,270.0144419045536,0.0008005204227611749,257.8,1481.936441064257
155,156,4600,  0:06:40,88.00463,   11.056331,  78.879361, 1490.6,  0.6,         nan,        nan,1436.3,    5.7,  252.8,257.4,58.8,85200.2,21964,0.0,8.2,279,0,1,3,269.4589109837416,0.0007730682557479567,257.4,1468.357562422301
156,157,4660,  0:07:40,88.005324,   11.041921,  78.878598, 1507.3,  0.6,         nan,        nan,1453.1,    5.3,  254.6,257.3,58.8,85025.6,22128,0.0,8.2,279,0,1,3,269.5122229039822,0.0007682537247882887,257.3,1484.071296753155
157,158,4720,  0:08:40,88.006019,   11.028767,  78.877854, 1514.0,  0.6,         nan,        nan,1459.9,    4.9,  253.7,257.3,58.8,84954.3,22100,0.0,8.2,279,0,1,3,269.5768628086172,0.0007688985007510993,257.3,1490.497469329719
158,159,4780,  0:09:40,88.006713,   11.015272,  78.877029, 1520.5,  0.6,         nan,        nan,1466.1,    5.1,  252.4,257.5,58.8,84889.9,22206,0.0,8.2,279,0,1,3,269.8448954945728,0.0007823540655846797,257.5,1496.306391610424
159,160,4840,  0:10:40,88.007407,   11.002145,  78.875967, 1532.2,  0.6,         nan,        nan,1480.3,    5.1,  247.2,257.0,58.8,84742.4,22231,3.0,8.2,279,0,1,3,269.4548430870441,0.0007518347120246695,257.0,1509.627610904047
160,161,4900,  0:11:40,88.008102,   10.988461,  78.874988, 1528.6,  0.6,         nan,        nan,1474.1,    5.2,  249.7,256.9,58.8,84806.8,22121,0.0,8.2,278,0,1,3,269.2915126997456,0.0007450333020438441,256.9,1503.808581632349
161,162,4960,  0:12:40,88.008796,   10.974104,  78.874038, 1512.9,  0.6,         nan,        nan,1458.6,    5.4,  251.1,257.2,59.2,84967.9,21922,3.0,8.2,278,0,1,3,269.4597611690083,0.0007676029468988317,257.2,1489.271303566823
162,163,5020,  0:13:40,88.009491,   10.959211,  78.873014, 1501.1,  0.6,         nan,        nan,1443.8,    5.7,  250.4,256.6,59.2,85122.2,21753,0.0,8.2,278,0,1,3,268.6917712346224,0.0007288505188325421,256.6,1475.37346037486
163,164,5080,  0:14:40,88.010185,   10.943529,  78.871948, 1478.0,  0.6,         nan,        nan,1420.7,    6.0,  250.6,257.1,59.6,85363.0,21485,2.0,8.2,278,0,1,3,268.9980262507457,0.0007628444434825966,257.1,1453.734794222699
164,165,5140,  0:15:40,88.01088,   10.927432,  78.871131, 1456.9,  0.6,         nan,        nan,1397.4,    6.0,  255.3,257.0,60.0,85607.1,21275,0.0,8.2,278,0,1,3,268.6740023239389,0.0007594291649836614,257.0,1431.861796519687
165,166,5200,  0:16:40,88.011574,   10.911270,  78.870544, 1448.0,  0.6,         nan,        nan,1388.0,    5.9,  259.3,256.4,60.4,85705.4,21192,0.0,8.2,278,0,1,3,267.958828993365,0.0007263167894715009,256.4,1423.071067128991
166,167,5260,  0:17:40,88.012269,   10.894600,  78.870110, 1463.1,  0.6,         nan,        nan,1405.0,    6.0,  262.3,256.5,60.8,85527.4,21225,2.0,8.2,278,0,1,3,268.2226965803184,0.0007388025327482418,256.5,1438.99658629099
167,168,5320,  0:18:40,88.012963,   10.877805,  78.869687, 1470.8,  0.6,         nan,        nan,1413.6,    6.1,  262.6,256.7,61.6,85437.6,21204,0.0,8.2,278,0,1,3,268.5124577871268,0.0007619344475830544,256.7,1447.043504082712
168,169,5380,  0:19:40,88.013657,   10.860445,  78.869306, 1472.4,  0.6,         nan,        nan,1417.2,    6.3,  263.5,256.9,62.4,85400.3,21120,0.0,8.2,278,0,1,3,268.7552064735851,0.0007851528821681331,256.9,1450.388418519645
169,170,5440,  0:20:40,88.014352,   10.842951,  78.868934, 1464.9,  0.6,         nan,        nan,1409.4,    6.3,  263.7,256.7,62.4,85481.6,21038,0.0,8.2,278,0,1,3,268.4729418309238,0.0007714324157415866,256.7,1443.099637332166
170,171,5500,  0:21:40,88.015046,   10.824321,  78.868700, 1470.8,  0.6,         nan,        nan,1413.4,    6.7,  266.3,256.9,63.1,85439.2,21020,3.0,8.2,278,0,1,3,268.7202225822379,0.0007935992009820354,256.9,1446.900055164058
171,172,5560,  0:22:40,88.015741,   10.805259,  78.868738, 1468.3,  0.6,         nan,        nan,1412.5,    6.8,  270.6,256.6,63.5,85449.4,20861,0.0,8.2,278,0,1,3,268.3972602293958,0.0007787970679157805,256.6,1445.985631452651
172,173,5620,  0:23:40,88.016435,   10.786512,  78.868877, 1456.9,  0.6,         nan,        nan,1400.3,    6.7,  272.2,256.8,63.9,85576.6,20241,0.0,8.2,278,0,1,4,268.4922654785619,0.0007957101741591769,256.8,1434.59138912794
173,174,5680,  0:24:40,88.01713,   10.767502,  78.869072, 1465.7,  0.6,         nan,        nan,1410.0,    6.8,  273.0,256.0,64.3,85474.9,19241,0.0,8.2,278,0,1,4,267.7468370873993,0.0007497330623364182,256.0,1443.700049636272
174,175,5740,  0:25:40,88.017824,   10.749383,  78.869204, 1488.4,  0.6,         nan,        nan,1436.2,    6.5,  272.2,256.6,65.1,85201.9,18839,2.0,8.2,278,0,1,4,268.6198997351664,0.0008007396041495417,256.6,1468.204723355499
175,176,5800,  0:26:40,88.018519,   10.732797,  78.868974, 1525.6,  0.6,         nan,        nan,1474.2,    6.0,  265.9,256.2,65.9,84805.1,19273,0.0,8.2,278,16,1,4,268.5592872575317,0.0007875636869457699,256.2,1503.962132756676
176,177,5860,  0:27:40,88.019213,   10.716899,  78.868405, 1519.8,  0.6,         nan,        nan,1467.9,    5.8,  259.5,255.6,65.9,84871.3,18578,0.0,8.2,278,0,1,4,267.8705858695869,0.000748245735596115,255.6,1497.984944028535
177,178,5920,  0:28:40,88.019907,   10.701949,  78.867995, 1505.3,  0.6,         nan,        nan,1454.9,    5.4,  261.9,256.5,66.3,85006.9,17611,1.0,8.2,278,0,1,4,268.6911463335903,0.0008105679278760175,256.5,1485.756180987274
178,179,5980,  0:29:40,88.020602,   10.688601,  78.867691, 1514.9,  0.6,         nan,        nan,1465.1,    4.8,  263.3,256.9,66.3,84900.1,17130,0.0,8.2,278,0,1,4,269.2068845623395,0.0008391398822052291,256.9,1495.38605126145
179,180,6040,  0:30:40,88.021296,   10.678221,  78.867092, 1556.1,  0.6,         nan,        nan,1509.8,    3.9,  253.4,257.0,66.3,84435.5,18651,0.0,8.1,278,33,1,4,269.7344469306689,0.0008508132711831925,257.0,1537.419248223743
180,181,6100,  0:31:40,88.021991,   10.669733,  78.866074, 1597.3,  0.6,         nan,        nan,1554.9,    3.6,  238.2,256.7,65.5,83969.3,19198,0.0,8.1,278,33,1,4,269.8463283225883,0.0008243406266714499,256.7,1579.830326203094
181,182,6160,  0:32:40,88.022685,   10.662578,  78.864848, 1643.1,  0.6,         nan,        nan,1603.2,    3.4,  228.4,256.7,64.7,83472.5,19488,2.0,8.2,278,66,1,4,270.3044512894205,0.0008191186169400571,256.7,1625.285086939396
182,183,6220,  0:33:40,88.02338,   10.653700,  78.863286, 1663.2,  0.6,         nan,        nan,1624.9,    4.3,  227.7,256.5,63.9,83250.4,18818,0.0,8.2,278,0,1,4,270.2996359012112,0.0007977091901885498,256.5,1645.693721919104
183,184,6280,  0:34:40,88.024074,   10.644086,  78.861632, 1665.8,  0.6,         nan,        nan,1629.2,    4.6,  228.3,256.4,63.5,83206.3,17866,1.0,8.2,278,0,1,4,270.2351843011727,0.0007865291916875326,256.4,1649.752522535647
184,185,6340,  0:35:40,88.024769,   10.634003,  78.860023, 1677.4,  0.6,         nan,        nan,1640.1,    4.7,  230.4,256.2,63.1,83094.4,17185,1.0,8.2,278,0,1,4,270.1282888951395,0.0007696261976495873,256.2,1660.061046226416
185,186,6400,  0:36:40,88.025463,   10.622616,  78.858546, 1709.2,  0.6,         nan,        nan,1672.2,    4.9,  236.1,256.0,63.1,82767.2,17417,0.0,8.2,278,0,1,4,270.2220103911282,0.0007598106690276632,256.0,1690.283408448558
186,187,6460,  0:37:40,88.026157,   10.609203,  78.857174, 1764.4,  0.6,         nan,        nan,1731.2,    5.4,  242.1,255.9,62.7,82167.0,19409,0.0,8.1,278,100,1,4,270.6790141571606,0.0007541462849253882,255.9,1746.033757187869
187,188,6520,  0:38:40,88.026852,   10.594876,  78.855825, 1805.7,  0.6,         nan,        nan,1775.5,    5.7,  244.0,255.7,62.7,81719.4,19067,0.0,8.2,278,0,1,4,270.8901132329822,0.0007456251716959246,255.7,1787.875391625519
188,189,6580,  0:39:40,88.027546,   10.581309,  78.854207, 1846.6,  0.6,         nan,        nan,1818.2,    5.7,  238.3,255.4,62.4,81288.8,19292,0.0,8.2,278,0,1,4,270.9812271728262,0.0007273556980097555,255.4,1828.344718645972
189,190,6640,  0:40:40,88.028241,   10.569025,  78.852406, 1887.4,  0.6,         nan,        nan,1862.0,    5.5,  232.8,255.1,62.4,80849.7,19601,0.0,8.2,278,0,1,4,271.0823183882314,0.0007129920515209977,255.1,1869.834270752924
190,191,6700,  0:41:40,88.028935,   10.557465,  78.850210, 1929.4,  0.6,         nan,        nan,1905.8,    5.8,  225.5,254.7,62.4,80412.2,19817,2.0,8.2,278,0,1,4,271.0773863290214,0.000692962183988516,254.7,1911.397353231282
191,192,6760,  0:42:40,88.02963,   10.545787,  78.847470, 1961.2,  0.6,         nan,        nan,1939.4,    6.6,  219.5,254.3,62.4,80078.2,19926,0.0,8.2,278,0,1,4,270.9738807206963,0.0006725631900029076,254.3,1943.280298443762
192,193,6820,  0:43:40,88.030324,   10.533701,  78.844514, 1973.7,  0.6,         nan,        nan,1955.2,    7.0,  218.3,253.8,62.4,79922.2,19182,3.0,8.2,278,0,1,4,270.5918878982661,0.0006456923824208292,253.8,1958.217322008083
193,194,6880,  0:44:40,88.031019,   10.521526,  78.841468, 1990.0,  0.6,         nan,        nan,1974.7,    7.1,  217.7,253.8,62.4,79729.0,18597,0.0,8.2,278,0,1,4,270.7791622669091,0.0006472570297672616,253.8,1976.756716487223
194,195,6940,  0:45:40,88.031713,   10.508385,  78.838196, 2023.0,  0.6,         nan,        nan,2006.6,    7.7,  217.9,254.1,63.1,79413.6,18661,0.0,8.2,278,0,1,4,271.4065787471814,0.0006741949275061777,254.1,2007.119124150638
195,196,7000,  0:46:40,88.032407,   10.493977,  78.834635, 2058.0,  0.6,         nan,        nan,2046.4,    8.4,  218.1,253.8,63.1,79022.0,19094,0.0,8.1,277,0,1,4,271.4694851058934,0.0006603738163654874,253.8,2044.985277834743
196,197,7060,  0:47:40,88.033102,   10.480160,  78.830755, 2093.5,  0.6,         nan,        nan,2083.9,    8.7,  214.6,253.9,63.1,78654.0,19580,0.0,8.1,277,33,1,4,271.9390598292752,0.0006691670200397032,253.9,2080.74082362808
197,198,7120,  0:48:40,88.033796,   10.465614,  78.826891, 2129.0,  0.6,         nan,        nan,2119.7,    8.9,  216.1,254.0,62.7,78304.8,19808,3.0,8.1,277,0,1,4,272.3924118399511,0.0006736267196287224,254.0,2114.82475485972
198,199,7180,  0:49:40,88.034491,   10.451078,  78.823218, 2173.7,  0.6,         nan,        nan,2167.1,    8.6,  217.5,253.5,62.7,77843.6,20860,0.0,8.1,277,50,1,4,272.3156551718046,0.0006492033669767425,253.5,2160.074217024809
