,Msg,Time[s],Time[UTC],Julian Day,Lon[deg],Lat[deg],Zg[m],Zp[m],Ws[m/s],Wd[deg],T[K],RH[%],P[Pa],DP[Pa],Pv[mA],Vb[V],Tb[K],Pmp[%],Mod,Cmd,potential_temperature,specific_humidity,temperature,altitude,wind_speed,u_wind,v_wind
325,327,15450,19:12:20,76.800231,11.572326,77.887995,2191.5,2317.0,6.6,179.2,245.6,76.5,76400.8,7563.9,0.0,7.6,315,83,2,7,265.244015776845,0.0003995052242073,245.6,2194.372494937056,6.6,0.0921503902383597,-6.599356658461407
326,328,15510,19:13:20,76.800926,11.572785,77.884506,2213.8,2340.6,6.5,178.4,245.5,76.1,76175.3,7736.0,0.0,7.5,315,100,2,7,265.3601426328038,0.0003949304460049,245.5,2216.255747380979,6.5,0.1814906517031988,-6.497465747762304
327,329,15570,19:14:20,76.80162,11.573225,77.881026,2238.4,2366.1,6.5,178.5,245.2,74.9,75932.8,8089.0,0.0,7.5,316,100,2,7,265.2775535271407,0.0003792746469551,245.2,2239.861143190938,6.5,0.1701501640011772,-6.497772612341122
328,330,15630,19:15:20,76.802315,11.573989,77.877689,2266.5,2400.2,6.2,177.2,244.9,73.7,75609.0,8306.1,0.0,7.5,316,100,2,7,265.2768488544298,0.0003645130621577,244.9,2271.498236946632,6.2,0.3028685727328034,-6.192598051516891
329,331,15690,19:16:20,76.803009,11.574927,77.874437,2281.2,2414.3,6.0,176.5,244.6,72.9,75475.1,8409.5,0.0,7.5,316,100,2,7,265.0861692233104,0.0003512585461833,244.6,2284.620642222915,6.0,0.3662912372091405,-5.988808790531202
330,332,15750,19:17:20,76.803704,11.57581,77.871217,2274.4,2406.1,6.0,176.7,244.4,72.5,75553.1,8251.4,0.0,7.5,317,100,2,7,264.7912228426414,0.0003425252754165,244.4,2276.973694652173,6.0,0.3453841617574043,-5.99005089968417
331,333,15810,19:18:20,76.804398,11.576618,77.867969,2255.7,2385.5,6.0,177.0,244.7,72.5,75748.0,8094.6,0.0,7.5,317,16,2,7,264.9210777927379,0.0003513276561016,244.7,2257.90058473904,6.0,0.3140157374576629,-5.991777208527443
332,334,15870,19:19:20,76.805093,11.577257,77.864711,2233.8,2360.9,6.0,177.6,244.7,72.9,75982.0,7933.1,0.0,7.5,317,0,2,7,264.6875987031639,0.0003521780704433,244.7,2235.0658347218,6.0,0.2512539223751988,-5.99473698059315
333,335,15930,19:20:20,76.805787,11.577757,77.861382,2216.2,2343.1,6.2,178.2,244.7,73.3,76151.6,7775.0,0.0,7.5,318,33,2,7,264.5189533934397,0.0003533218081099,244.7,2218.559433276385,6.2,0.1947467062843978,-6.196940674267536
334,336,15990,19:21:20,76.806481,11.57834,77.85801,2208.1,2334.7,6.3,177.9,244.7,73.7,76231.2,7649.5,0.0,7.5,318,100,2,7,264.4399679092426,0.0003548789453203,244.7,2210.824996824952,6.3,0.2308553648513049,-6.295768880805534
335,337,16050,19:22:20,76.807176,11.578929,77.854634,2210.1,2337.9,6.3,177.9,244.6,73.3,76200.7,7558.0,0.0,7.5,318,100,2,7,264.3621405390637,0.0003498227762014,244.6,2213.787613751687,6.3,0.2308553648513049,-6.295768880805534
336,338,16110,19:23:20,76.80787,11.579618,77.851254,2220.7,2349.7,6.3,177.5,244.8,73.7,76088.8,7696.6,0.0,7.5,319,100,2,7,264.6894683132327,0.0003588648575143,244.8,2224.667183519391,6.3,0.2748021404016173,-6.294003795965704
337,339,16170,19:24:20,76.808565,11.580346,77.847922,2233.0,2365.0,6.2,177.4,245.0,73.7,75943.0,7712.7,0.0,7.5,319,100,2,7,265.0509998736794,0.0003662941788371,245.0,2238.866738621056,6.2,0.2812505264013732,-6.193617532702431
338,340,16230,19:25:20,76.809259,11.581085,77.844579,2237.5,2369.6,6.2,177.3,244.7,73.7,75898.9,7745.3,0.0,7.5,319,100,2,7,264.7704077156428,0.0003564326736817,244.7,2243.167036004346,6.2,0.2920599943997836,-6.193117224764214
339,341,16290,19:26:20,76.809954,11.581714,77.841172,2225.5,2360.0,6.3,177.8,245.1,73.7,75990.5,7615.6,0.0,7.5,320,100,2,7,265.1117940192152,0.0003694757149727,245.1,2234.237691529749,6.3,0.2418431972513753,-6.295356373386913
340,342,16350,19:27:20,76.810648,11.582065,77.837741,2207.7,2340.6,6.4,178.8,244.7,74.1,76175.3,7381.2,0.0,7.5,320,33,2,7,264.4954252637356,0.0003570668538297,244.7,2216.25574738098,6.4,0.1340314872534827,-6.398596374239012
341,343,16410,19:28:20,76.811343,11.582094,77.834301,2189.6,2320.9,6.4,179.9,245.1,73.7,76363.5,7250.2,0.0,7.5,320,16,2,7,264.7409774240692,0.0003676709988231,245.1,2197.987746176784,6.4,0.0111701015417492,-6.399990252245042
342,344,16470,19:29:20,76.812037,11.582022,77.830923,2185.4,2311.5,6.3,180.3,244.9,74.1,76453.4,7084.1,0.0,7.5,321,100,2,7,264.4359976074924,0.0003624436589241,244.9,2189.277310580012,6.3,-0.0329865721379433,-6.299913641158788
343,345,16530,19:30:20,76.812731,11.581738,77.827551,2181.2,2309.0,6.3,181.0,245.2,73.7,76477.1,7079.4,0.0,7.5,321,100,2,7,264.7364723848487,0.0003705420384735,245.2,2186.982717081665,6.3,-0.1099501605548869,-6.299040479485265
344,346,16590,19:31:20,76.813426,11.581429,77.824165,2188.6,2316.6,6.3,181.1,245.0,73.7,76404.2,7121.8,0.0,7.5,321,100,2,7,264.5926596189967,0.0003640831109209,245.0,2194.043042389972,6.3,-0.120943887118045,-6.298838986366358
345,347,16650,19:32:20,76.81412,11.581067,77.820729,2200.2,2330.5,6.4,181.3,244.8,73.7,76271.9,7204.5,0.0,7.5,321,100,2,7,264.5076735993568,0.0003580033586476,244.8,2206.873448792537,6.4,-0.1451989348658022,-6.39835269966527
346,348,16710,19:33:20,76.814815,11.580807,77.817292,2218.0,2353.8,6.4,180.9,244.8,73.3,76049.8,7327.4,0.0,7.5,322,100,2,7,264.7282629657987,0.0003571001862856,244.8,2228.462751014155,6.4,-0.1005268307956538,-6.399210447882628
347,349,16770,19:34:20,76.815509,11.580703,77.813878,2239.0,2371.8,6.3,180.4,245.0,73.3,75878.6,7487.2,0.0,7.5,322,100,2,7,265.1152853131847,0.0003646153461562,245.0,2245.147377843764,6.3,-0.043981939877157,-6.299846473443987
348,350,16830,19:35:20,76.816204,11.580732,77.810418,2251.8,2382.8,6.4,179.9,244.5,73.3,75773.5,7508.4,0.0,7.5,322,100,2,7,264.6790831525407,0.0003485326738395,244.5,2255.408760298727,6.4,0.0111701015417492,-6.399990252245042
349,351,16890,19:36:20,76.816898,11.580893,77.807003,2258.4,2389.6,6.3,179.4,244.7,73.7,75709.0,7469.8,0.0,7.5,323,100,2,7,264.9600811442496,0.000357326709592,244.7,2261.713233378411,6.3,0.0659722399323479,-6.299654567002726
350,352,16950,19:37:20,76.817593,11.581372,77.803611,2259.0,2389.8,6.3,178.3,244.9,74.1,75707.4,7376.1,0.0,7.5,323,100,2,7,265.1782422599255,0.0003660150795456,244.9,2261.869691670057,6.3,0.1868973377361981,-6.29722711875212
351,353,17010,19:38:20,76.818287,11.58225,77.800283,2246.3,2375.7,6.2,176.8,244.8,74.5,75841.3,7253.6,0.0,7.5,323,100,2,7,264.9360999921271,0.000363944099288,244.8,2248.787515525854,6.2,0.3460933309576141,-6.190332737928283
352,354,17070,19:39:20,76.818981,11.582846,77.796956,2241.1,2370.5,6.2,177.8,244.7,74.5,75890.5,7078.6,0.0,7.5,324,100,2,7,264.7787847893418,0.0003603415653418,244.7,2243.986423552459,6.2,0.2380044163426234,-6.195430081745851
353,355,17130,19:40:20,76.819676,11.583903,77.793703,2224.9,2350.6,6.0,176.1,245.1,74.5,76080.4,6972.6,0.0,7.5,324,33,2,7,265.0222065094542,0.0003730449780728,245.1,2225.484525953307,6.0,0.408091743991491,-5.986105673013632
354,356,17190,19:41:20,76.82037,11.584871,77.790394,2202.6,2328.7,6.2,176.5,245.2,74.5,76288.9,6809.8,0.0,7.5,324,0,2,7,264.9229978103056,0.0003754882311632,245.2,2205.223549321066,6.2,0.3785009451161119,-6.188435750215576
355,357,17250,19:42:20,76.821065,11.585575,77.787108,2180.8,2303.7,6.1,177.4,244.8,74.5,76528.0,6586.0,0.0,7.5,325,0,2,7,264.2543385307443,0.0003606783610878,244.8,2182.057068671359,6.1,0.2767142275884478,-6.09372047572336
356,358,17310,19:43:20,76.821759,11.586061,77.783859,2151.0,2270.1,6.0,178.2,245.4,74.5,76850.1,6332.6,0.0,7.5,325,0,2,7,264.5841644687439,0.0003797077402442,245.4,2150.962858669892,6.0,0.1884645544687721,-5.997039362194389
357,359,17370,19:44:20,76.822454,11.586231,77.780576,2119.3,2235.9,6.1,179.4,244.8,74.5,77179.0,6076.1,0.0,7.5,325,0,2,7,263.6152448124104,0.0003576360618475,244.8,2119.346396362212,6.1,0.0638778831090988,-6.099665533129624
358,360,17430,19:45:20,76.823148,11.586015,77.777206,2088.3,2208.6,6.3,180.8,245.2,74.9,77441.8,5897.3,0.0,7.5,325,0,2,7,263.7895375387471,0.0003718842525911,245.2,2094.180675171932,6.3,-0.0879617361366173,-6.299385901258616
359,361,17490,19:46:20,76.823843,11.585645,77.77378,2079.9,2195.8,6.4,181.3,245.3,74.5,77565.6,5784.9,0.0,7.5,326,50,2,7,263.7766480631354,0.0003727421378741,245.3,2082.355166716977,6.4,-0.1451989348658022,-6.39835269966527
360,362,17550,19:47:20,76.824537,11.584838,77.770326,2083.1,2197.2,6.4,182.8,245.1,74.1,77552.0,5764.2,0.0,7.5,326,100,2,7,263.5747949364597,0.00036400128603,245.1,2083.653330086655,6.4,-0.3126385266919245,-6.392359278985179
361,363,17610,19:48:20,76.825231,11.583751,77.766865,2095.8,2210.6,6.4,183.8,245.2,73.7,77423.2,5881.6,0.0,7.5,326,100,2,7,263.8076513703562,0.0003660140698207,245.2,2095.959000389636,6.4,-0.4241529625600022,-6.38592939706912
362,364,17670,19:49:20,76.825926,11.582482,77.763425,2113.2,2230.8,6.4,184.5,245.4,73.3,77228.2,6030.8,0.0,7.5,327,100,2,7,264.2132246239612,0.0003717625825636,245.4,2114.628492493661,6.4,-0.5021382126582069,-6.380270935892019
363,365,17730,19:50:20,76.82662,11.580867,77.760017,2130.2,2247.7,6.4,185.7,245.6,73.3,77065.4,6163.0,0.0,7.5,327,100,2,7,264.5881173819295,0.0003794927396738,245.6,2130.251267101785,6.4,-0.635646398359289,-6.368355647751849
364,366,17790,19:51:20,76.827315,11.579241,77.756609,2140.1,2258.1,6.4,185.8,245.6,72.9,76965.4,6217.3,0.0,7.5,327,100,2,7,264.6863422844226,0.0003779122165396,245.6,2139.863936531602,6.4,-0.6467603019708581,-6.367236536504245
365,367,17850,19:52:20,76.828009,11.577498,77.753243,2137.7,2255.9,6.3,186.3,245.3,72.9,76985.7,6170.2,0.0,7.5,327,100,2,7,264.3430997951281,0.0003674843432861,245.3,2137.911554681245,6.3,-0.691326159873586,-6.261954019367632
366,368,17910,19:53:20,76.828704,11.575813,77.74991,2128.9,2246.3,6.2,186.1,245.7,72.9,77079.0,6019.8,0.0,7.5,328,100,2,7,264.6824973398278,0.0003808513340086,245.7,2128.944907699048,6.2,-0.6588372422846454,-6.164895253625869
367,369,17970,19:54:20,76.829398,11.57369,77.746593,2113.6,2229.4,6.2,187.7,245.8,72.9,77241.7,5719.7,0.0,7.5,328,66,2,7,264.6306673584045,0.0003835668924334,245.8,2113.334471203099,6.2,-0.8307143495934105,-6.144095838231985
368,370,18030,19:55:20,76.830093,11.571484,77.743301,2087.7,2202.3,6.2,188.1,245.5,72.9,77502.8,5603.5,0.0,7.4,328,0,2,7,264.0528426956703,0.0003718435628694,245.5,2088.351529213714,6.2,-0.8735876380130124,-6.138146677842657
369,371,18270,19:59:20,76.83287,11.564833,77.730541,2067.6,2182.5,6.0,186.3,245.3,71.8,77694.4,5499.7,0.0,7.5,328,0,1,8,263.651573809169,0.0003586378335525,245.3,2070.072069237077,6.0,-0.6584058665462724,-5.963765732731078
370,372,18570,20:04:20,76.836343,11.568097,77.713899,2053.6,2166.4,6.2,177.6,246.8,71.0,77850.4,5393.3,0.0,7.5,328,0,1,8,265.1117379046881,0.0004062319357846,246.8,2055.22226375794,6.2,0.2596290531210388,-6.194561546612922
371,373,18870,20:09:20,76.839815,11.570044,77.698503,2128.0,2247.7,5.7,178.5,245.9,67.8,77065.4,6090.6,0.0,7.5,325,0,1,8,264.9113113363862,0.0003608555176429,245.9,2130.251267101783,5.7,0.1492086053548785,-5.698046752360677
372,374,19170,20:14:20,76.843287,11.559154,77.683299,2068.4,2194.4,5.7,188.7,246.1,69.0,77579.1,5660.8,0.0,7.5,323,0,1,8,264.6237413791794,0.0003715794893626,246.1,2081.066773756426,5.7,-0.8621866754091483,-5.634415154809497
373,375,19470,20:19:20,76.846759,11.544006,77.667901,2135.6,2256.5,5.8,191.9,245.9,70.2,76980.6,6183.0,0.0,7.5,320,0,1,8,264.9946972122116,0.0003740407452955,245.9,2138.402006128745,5.8,-1.195984275300451,-5.675352113590314
374,376,19770,20:24:20,76.850231,11.535214,77.652738,2115.7,2236.9,5.7,187.1,245.9,70.6,77168.8,5929.9,0.0,7.5,318,0,1,8,264.8097951312178,0.0003752546196816,245.9,2120.324874769852,5.7,-0.7045284174208069,-5.656292045947287
375,377,20070,20:29:20,76.853704,11.537335,77.636991,2080.3,2193.9,5.8,178.3,246.0,69.4,77584.2,5724.3,0.0,7.5,315,0,1,8,264.511243877025,0.0003702910932531,246.0,2080.580105873616,5.8,0.1720642156936427,-5.797447188692427
376,378,20370,20:34:20,76.857176,nan,nan,nan,2172.9,nan,nan,246.5,70.2,77787.7,5593.4,0.0,7.5,313,0,1,8,264.8504719836928,0.0003911091273287,246.5,2061.187163680404,nan,nan,nan
377,379,20670,20:39:20,76.860648,11.546761,77.606148,2031.2,2140.2,5.7,176.2,246.8,67.8,78104.7,5486.1,0.0,7.5,311,0,1,8,264.8647066618544,0.0003866598580786,246.8,2031.078849774587,5.7,0.3777612322800034,-5.687468369264685
378,380,20970,20:44:20,76.86412,nan,nan,nan,2196.5,nan,nan,246.2,66.7,77558.8,5929.1,0.0,7.5,309,0,1,8,264.7510734301523,0.0003626007896071,246.2,2083.004219947561,nan,nan,nan
379,381,21270,20:49:20,76.867593,nan,nan,nan,2133.8,nan,nan,246.5,68.2,78167.5,5339.5,0.0,7.5,307,0,1,8,264.4819761433145,0.0003781202375311,246.5,2025.128678615488,nan,nan,nan
380,382,21570,20:54:20,76.871065,nan,nan,nan,2146.7,nan,nan,247.1,67.8,78042.0,5598.4,0.0,7.5,306,0,1,8,265.247550964181,0.0003976947053186,247.1,2037.024320862326,nan,nan,nan
381,383,21870,20:59:20,76.874537,nan,nan,nan,2171.7,nan,nan,246.7,65.5,77799.5,5718.8,0.0,7.5,305,0,1,8,265.0538678979912,0.0003716006359047,246.7,2060.064215642567,nan,nan,nan
382,384,22170,21:04:20,76.878009,nan,nan,nan,2151.6,nan,nan,246.7,66.3,77994.5,5485.7,0.0,7.5,304,0,1,8,264.8642667085098,0.0003751988551403,246.7,2041.531646552521,nan,nan,nan
383,385,22470,21:09:20,76.881481,nan,nan,nan,2026.1,nan,nan,247.0,67.5,79222.0,4429.8,0.0,7.5,303,0,1,8,264.0052392637194,0.0003865029413018,247.0,1925.924756086656,nan,nan,nan
384,386,22770,21:14:20,76.884954,nan,nan,nan,1903.8,nan,nan,248.0,65.9,80432.6,3371.9,0.0,7.5,302,0,1,8,263.9274334678831,0.0004069320612947,248.0,1813.650787310409,nan,nan,nan
385,387,23070,21:19:20,76.888426,nan,nan,nan,1850.3,nan,nan,247.3,65.9,80966.6,1994.8,0.0,7.5,301,0,1,8,262.6851226398034,0.0003794237090715,247.3,1764.662418179887,nan,nan,nan
386,388,23370,21:24:20,76.891898,nan,nan,nan,1755.1,nan,nan,247.6,67.1,81924.6,1208.5,0.0,7.5,300,0,1,8,262.120944041893,0.0003923472759069,247.6,1677.581216928679,nan,nan,nan
387,389,23670,21:29:20,76.89537,nan,nan,nan,1756.7,nan,nan,248.2,66.3,81909.3,1261.9,0.0,7.5,300,0,1,8,262.7701612287479,0.0004093364613384,248.2,1678.963952642592,nan,nan,nan
388,390,23970,21:34:20,76.898843,nan,nan,nan,1651.4,nan,nan,248.9,65.9,82979.1,424.8,0.0,7.5,299,0,1,8,262.5356110546609,0.0004276757238964,248.9,1582.897865629486,nan,nan,nan
389,391,24030,21:35:20,76.899537,nan,nan,nan,1624.0,nan,nan,248.1,65.9,83258.9,259.5,0.0,7.5,299,0,1,9,261.4400877791457,0.000396680541519,248.1,1557.976643703676,nan,nan,nan
390,392,24090,21:36:20,76.900231,nan,nan,nan,1622.2,nan,nan,248.9,65.9,83277.5,298.0,0.0,7.5,299,0,1,9,262.2663559222966,0.0004261432759241,248.9,1556.322949168062,nan,nan,nan
391,393,24150,21:37:20,76.900926,nan,nan,nan,1639.0,nan,nan,248.8,65.9,83106.3,423.5,0.0,7.5,299,0,1,9,262.3152505586688,0.000423214330206,248.8,1571.558017008134,nan,nan,nan
392,394,24210,21:38:20,76.90162,nan,nan,nan,1650.6,nan,nan,249.1,65.1,82987.6,496.4,0.0,7.5,299,0,1,9,262.7388745562117,0.0004300639799836,249.1,1582.139550911936,nan,nan,nan
393,395,24270,21:39:20,76.902315,nan,nan,nan,1655.9,nan,nan,248.9,65.1,82933.4,550.7,0.0,7.5,298,0,1,9,262.5769574544742,0.0004227167168077,248.9,1586.976254390228,nan,nan,nan
394,396,24330,21:40:20,76.903009,nan,nan,nan,1659.9,nan,nan,248.8,64.7,82892.7,610.4,0.0,7.5,298,0,1,9,262.5082950848167,0.0004165785388152,248.8,1590.61032238396,nan,nan,nan
395,397,24390,21:41:20,76.903704,nan,nan,nan,1664.8,nan,nan,248.6,64.7,82841.8,638.4,0.0,7.5,298,0,1,9,262.3433346033827,0.0004094255863781,248.6,1595.157651536775,nan,nan,nan
396,398,24450,21:42:20,76.904398,11.717894,77.39564,1584.2,1654.5,6.3,169.9,248.9,64.3,82946.9,567.6,0.0,7.5,298,0,1,9,262.5647404805984,0.0004174540876468,248.9,1585.77124487865,6.3,1.104810374379517,-6.202370033838951
397,399,24510,21:43:20,76.905093,11.722305,77.391942,1568.0,1636.8,7.1,165.4,248.6,64.7,83128.3,420.5,0.0,7.5,298,0,1,9,262.0845555433786,0.0004080145093984,248.6,1569.598483121284,7.1,1.789692443526105,-6.870735110421996
398,400,24570,21:44:20,76.905787,11.727014,77.388269,1543.7,1610.8,7.1,164.4,248.8,64.7,83394.5,249.7,0.0,7.4,298,0,1,9,262.0557938310809,0.0004140719093519,248.8,1545.9291384429,7.1,1.909330726368387,-6.838454224263372
399,401,24630,21:45:20,76.906481,11.732106,77.384606,1517.7,1586.9,7.1,163.1,248.9,64.7,83640.4,-19.0,0.0,7.5,298,0,1,9,261.9405675192394,0.0004165681717468,248.9,1524.131816499681,7.1,2.063985574547592,-6.793376446809012
400,402,24690,21:46:20,76.907176,11.737153,77.38104,1504.2,1571.7,6.9,162.8,249.2,64.7,83796.4,0.5,0.0,7.5,298,0,1,9,262.1166285117808,0.0004270931338569,249.2,1510.336701464103,6.9,2.04038554530392,-6.591420698644172
401,403,24750,21:47:20,76.90787,11.742204,77.37756,1508.6,1577.8,6.8,162.4,249.3,64.7,83733.6,44.1,0.0,7.4,298,0,1,9,262.2780148930524,0.0004312439743265,249.3,1515.887028754186,6.8,2.056115257103023,-6.48169654099204
402,404,24810,21:48:20,76.908565,11.747156,77.374134,1530.1,1600.7,6.7,162.5,248.8,64.3,83498.0,222.6,0.0,7.4,297,0,1,9,261.9628975041146,0.0004110018694555,248.8,1536.746761797749,6.7,2.014728856678631,-6.38990357001312
403,405,24870,21:49:20,76.909259,11.752483,77.370685,1559.9,1633.3,6.8,161.3,249.4,64.3,83164.0,491.7,0.0,7.4,297,0,1,9,262.8956802100702,0.0004353769691282,249.4,1566.419797332246,6.8,2.180168335982597,-6.441029888672996
404,406,24900,21:49:50,76.909606,11.755254,77.368973,1574.8,1648.1,6.7,160.5,249.2,63.9,83013.1,646.4,0.0,7.4,297,0,1,10,262.8212670419154,0.0004257923907709,249.2,1579.865072693841,6.7,2.236505956866267,-6.315697990317595
405,407,24910,21:50:00,76.909722,11.756192,77.368407,1578.0,1652.2,6.7,160.1,249.2,63.9,82970.7,665.9,0.0,7.4,297,0,1,10,262.8596528387457,0.0004260099808041,249.2,1583.647335314138,6.7,2.280542986427438,-6.299930450969806
406,408,24920,21:50:10,76.909838,11.757143,77.367842,1580.5,1655.9,6.7,159.8,248.9,63.5,82933.4,676.5,0.0,7.4,297,0,1,10,262.5769574544742,0.000412327365857,248.9,1586.976254390227,6.7,2.313497933290182,-6.287903252489025
407,409,24930,21:50:20,76.909954,11.758097,77.367289,1584.6,1658.7,6.6,159.3,248.9,63.5,82904.5,693.9,0.0,7.4,297,0,1,10,262.6031194268937,0.0004124711006467,248.9,1589.556526898194,6.6,2.332933968943096,-6.173930603477125
408,410,24940,21:50:30,76.910069,11.759045,77.366744,1586.9,1660.7,6.5,159.2,249.2,63.5,82884.2,691.4,0.0,7.4,297,0,1,10,262.9380417618711,0.0004237850631421,249.2,1591.369505305301,6.5,2.308195255652892,-6.076366896574094
409,411,24950,21:50:40,76.910185,11.759951,77.366201,1588.1,1662.5,6.4,160.0,248.9,63.5,82865.6,713.8,0.0,7.4,297,0,1,10,262.6383525063184,0.0004126647289534,248.9,1593.031047790853,6.4,2.188928917284281,-6.014032773029814
410,412,24960,21:50:50,76.910301,11.76082,77.365662,1589.9,1664.0,6.4,160.6,248.9,63.5,82850.3,725.3,0.0,7.4,297,0,1,10,262.6522160750324,0.0004127409359238,248.9,1594.398080071188,6.4,2.125831244055703,-6.036625010864646
411,413,24970,21:51:00,76.910417,11.76166,77.365124,1591.3,1665.2,6.3,161.1,248.8,63.5,82838.4,721.9,0.0,7.4,297,0,1,10,262.5574715964908,0.000409120197861,248.8,1595.461501945312,6.3,2.040679734648341,-5.960337760613535
412,414,24980,21:51:10,76.910532,11.7625,77.364597,1591.5,1665.3,6.2,160.8,249.1,63.5,82836.7,727.4,0.0,7.4,297,0,1,10,262.8756023101185,0.0004202582251353,249.1,1595.613431826297,6.2,2.038973209779214,-5.855133495472383
413,415,24990,21:51:20,76.910648,11.763352,77.364073,1592.0,1664.8,6.2,160.4,249.1,63.5,82841.8,718.5,0.0,7.4,297,0,1,10,262.8709760647732,0.0004202323527261,249.1,1595.157651536775,6.2,2.079799732451582,-5.84075620728124
414,416,25000,21:51:30,76.910764,11.764151,77.363544,1591.5,1663.5,6.2,161.7,248.8,63.5,82855.4,712.6,0.0,7.4,297,0,1,10,262.5420711791981,0.0004090362559168,248.8,1593.942374596377,6.2,1.946753226997912,-5.886437961379803
415,417,25010,21:51:40,76.91088,11.764897,77.363015,1590.8,1662.4,6.2,162.8,249.1,63.5,82867.2,700.7,0.0,7.4,297,0,1,10,262.8479410013795,0.0004201035454084,249.1,1592.888104744753,6.2,1.833389910273088,-5.922725845158531
416,418,25020,21:51:50,76.910995,11.765622,77.362495,1589.2,1661.2,6.1,163.1,248.6,63.5,82879.1,685.0,0.0,7.4,297,0,1,10,262.3095785373405,0.0004016510667244,248.6,1591.825052430012,6.1,1.77328338094934,-5.836562862751405
417,419,25030,21:52:00,76.911111,11.766276,77.361972,1587.2,1660.0,6.0,164.7,248.6,63.5,82891.0,680.8,0.0,7.4,297,0,1,10,262.2988132858497,0.000401593404883,248.6,1590.762152740174,6.0,1.58323829979224,-5.787344510746788
418,420,25040,21:52:10,76.911227,11.766869,77.36145,1585.8,1658.9,6.0,166.1,248.9,63.5,82902.9,672.7,0.0,7.4,297,0,1,10,262.6045681831743,0.0004124790612097,248.9,1589.699405631418,6.0,1.441368254863583,-5.824298889469144
419,421,25050,21:52:20,76.911343,11.767373,77.360921,1585.2,1658.2,6.0,168.2,249.0,63.5,82909.6,677.4,0.0,7.4,297,0,1,10,262.7040053727956,0.0004161522732855,249.0,1589.101119338177,6.0,1.226976311050743,-5.87320433257011
420,422,25060,21:52:30,76.911458,11.7678,77.360391,1585.1,1658.0,6.0,170.0,248.7,63.5,82911.3,683.3,0.0,7.4,297,0,1,10,262.3859566172974,0.0004051131494544,248.7,1588.949323043347,6.0,1.041889066001581,-5.908846518073249
421,423,25070,21:52:40,76.911574,11.768173,77.359864,1585.2,1658.4,5.9,171.2,248.6,63.5,82907.9,682.9,0.0,7.4,297,0,1,10,262.2835282341387,0.0004015115438234,248.6,1589.252918745512,5.9,0.9026164340758266,-5.830547450534662
422,424,25080,21:52:50,76.91169,11.768516,77.359336,1586.2,1659.5,5.9,171.9,248.8,63.5,82896.1,698.6,0.0,7.4,297,0,1,10,262.5052172706522,0.0004088354289103,248.8,1590.306671012721,5.9,0.8313172684317363,-5.841139580527691
423,425,25090,21:53:00,76.911806,11.768845,77.358807,1587.9,1661.4,5.9,172.2,249.0,63.5,82877.4,721.0,0.0,7.4,297,0,1,10,262.7331779226558,0.0004163139591395,249.0,1591.976907701002,5.9,0.8007218773623964,-5.845412258781518
424,426,25100,21:53:10,76.911921,11.769174,77.358278,1589.1,1664.2,5.9,172.3,249.0,63.5,82848.6,738.4,0.0,7.4,297,0,1,10,262.7592824910286,0.0004164586790506,249.0,1594.549988129875,5.9,0.7905184939679216,-5.846800878317534
425,427,25110,21:53:20,76.912037,11.769468,77.357752,1590.0,1667.2,5.9,173.0,249.2,63.5,82818.1,749.9,0.0,7.4,297,0,1,10,262.9980145270561,0.0004241233007095,249.2,1597.275927176104,5.9,0.7190291260903705,-5.8560222946838
426,428,25120,21:53:30,76.912153,11.769728,77.357232,1593.3,1671.0,5.8,173.8,249.1,63.5,82779.1,781.2,0.0,7.4,297,0,1,10,262.9278771092024,0.0004205506524964,249.1,1600.763017071866,5.8,0.6263962630949328,-5.766075591039429
427,429,25130,21:53:40,76.912269,11.769969,77.356704,1597.5,1674.5,5.9,174.3,249.1,63.5,82743.5,805.4,0.0,7.4,297,0,1,10,262.9602092320888,0.000420731592428,249.1,1603.94753884647,5.9,0.5859865234874685,-5.870827862771236
428,430,25140,21:53:50,76.912384,11.770237,77.356176,1600.1,1678.3,5.9,173.7,249.3,63.5,82704.5,840.6,0.0,7.4,297,0,1,10,263.2068064758654,0.0004285121175376,249.3,1607.437773378806,5.9,0.6474324354371694,-5.86436963718556
429,431,25150,21:54:00,76.9125,11.770485,77.355638,1602.8,1682.3,6.0,174.2,249.3,63.5,82663.8,873.6,0.0,7.4,297,0,1,10,263.243844516722,0.0004287230979569,249.3,1611.081901803677,6.0,0.6063377830976783,-5.969284252972729
430,432,25160,21:54:10,76.912616,11.770698,77.355113,1607.2,1686.0,5.9,174.9,249.3,63.5,82626.5,903.3,0.0,7.4,297,0,1,10,263.2778090687717,0.0004289166360052,249.3,1614.423182709821,5.9,0.5244763515120044,-5.87664228592354
431,433,25170,21:54:20,76.912731,11.770872,77.354593,1610.9,1689.1,5.8,175.8,249.1,63.5,82594.3,931.7,0.0,7.4,297,0,1,10,263.0959083536169,0.0004214916104146,249.1,1617.308826196284,5.8,0.4247815433402638,-5.784423967901857
432,434,25180,21:54:30,76.912847,11.771056,77.35408,1612.5,1691.6,5.7,175.5,249.3,63.5,82568.8,949.5,0.0,7.4,297,0,1,10,263.3303882648409,0.0004292163677429,249.3,1619.594839091225,5.7,0.4472168456487169,-5.68242880227883
433,435,25190,21:54:40,76.912963,11.771261,77.353564,1614.9,1694.3,5.8,175.0,249.3,63.5,82541.7,953.7,0.0,7.4,297,0,1,10,263.3550994820325,0.0004293572875878,249.3,1622.025062052465,5.8,0.5055033079364175,-5.777929248932124
