, Msg, Time[s], UTC[hms], Julian Day,      Lon[d],     Lat[d], Alt[m], HDoP,   LonMsg[d],  LatMsg[d],  Zp[m], S[m/s], D[deg],  T[K], RH[%],    P[Pa], DP[Pa], Pv[mA], Vb[V], Tb[K], PP[%], M, C,potential_temperature,specific_humidity,temperature,altitude
115,119,14650,  6:18:30,76.262847,         nan,        nan,    nan, 23.3,         nan,        nan,2004.0,    nan,    nan,256.7,56.5,79439.0,28108,0.0,7.9,280,0,1,4,274.158599624426,0.0007516239603787797,256.7,1997.949633189958
116,120,14950,  6:23:30,76.266319,         nan,        nan,    nan, 23.3,   10.130890,  78.305060,2106.5,    nan,    nan,256.4,64.7,78433.6,28732,2.0,7.9,280,0,1,4,274.8370479276859,0.0008501576411783427,256.4,2096.273047510205
117,121,15250,  6:28:30,76.269792,         nan,        nan,    nan, 23.3,         nan,        nan,2098.9,    nan,    nan,256.4,63.5,78508.2,28699,0.0,7.9,279,0,1,4,274.7623695841979,0.0008335967947591506,256.4,2088.93434655039
118,122,15550,  6:33:30,76.273264,         nan,        nan,    nan, 23.3,    9.926250,  78.276610,2160.3,    nan,    nan,256.3,62.4,77909.7,29103,3.0,7.9,279,0,1,4,275.2566876374702,0.0008185674059510193,256.3,2148.008673684024
119,123,15850,  6:38:30,76.276736,         nan,        nan,    nan, 23.3,         nan,        nan,2051.1,    nan,    nan,256.5,59.6,78976.2,28212,1.0,7.9,279,0,1,4,274.4029303760606,0.000784296166803752,256.5,2043.053803276982
120,124,16150,  6:43:30,76.280208,         nan,        nan,    nan, 23.3,    9.865810,  78.207470,2044.5,    nan,    nan,256.9,64.3,79040.6,28316,2.0,7.8,279,0,1,4,274.766820327117,0.0008741576860536833,256.9,2036.76161673992
121,125,16450,  6:48:30,76.283681,         nan,        nan,    nan, 23.3,         nan,        nan,2067.7,    nan,    nan,257.4,59.2,78813.4,28653,1.0,7.8,279,0,1,4,275.5282248551445,0.0008414005119109297,257.4,2058.983046363941
122,126,16750,  6:53:30,76.287153,         nan,        nan,    nan, 23.3,    9.835860,  78.172910,2006.1,    nan,    nan,258.1,54.5,79418.7,28224,9.0,7.8,279,0,1,4,275.6739553511994,0.0008145073978713279,258.1,1999.922540719549
123,127,17050,  6:58:30,76.290625,         nan,        nan,    nan, 23.3,         nan,        nan,2126.7,    nan,    nan,258.0,56.9,78237.0,29402,8.0,7.8,279,0,1,4,276.7505753300734,0.0008561293089520186,258.0,2115.64686460057
124,128,17350,  7:03:30,76.294097,         nan,        nan,    nan, 23.3,    9.806090,  78.130990,2226.2,    nan,    nan,257.9,54.5,77272.3,30160,18.0,7.8,280,0,1,4,277.6262096376186,0.0008234302076783209,257.9,2211.423691250635
125,129,17650,  7:08:30,76.297569,         nan,        nan,    nan, 23.3,         nan,        nan,2211.4,    nan,    nan,258.6,54.9,77414.7,30079,16.0,7.8,280,0,1,4,278.2332780261292,0.0008770681960771662,258.6,2197.211034892074
126,130,17950,  7:13:30,76.301042,         nan,        nan,    nan, 23.2,    9.776500,  78.096420,2184.6,    nan,    nan,259.6,47.8,77674.1,29957,24.0,7.8,280,0,1,4,279.0422397254305,0.0008259036210953488,259.6,2171.387903708146
127,131,18250,  7:18:30,76.304514,         nan,        nan,    nan, 23.3,         nan,        nan,2148.3,    nan,    nan,257.5,52.5,78026.7,29822,16.0,7.8,280,0,1,4,276.4268416551311,0.0007599728956342245,257.5,2136.424704329836
128,132,18550,  7:23:30,76.307986,         nan,        nan,    nan, 23.3,    9.747090,  78.061860,2242.6,    nan,    nan,257.5,51.4,77114.6,30635,14.0,7.8,280,0,1,4,277.3575390767771,0.0007528501624679664,257.5,2227.194005878336
129,133,18850,  7:28:30,76.311458,         nan,        nan,    nan, 23.3,         nan,        nan,2232.3,    nan,    nan,259.5,51.4,77212.9,30605,16.0,7.8,281,0,1,4,279.4100048055971,0.0008861669137320051,259.5,2217.360028249222
130,134,19150,  7:33:30,76.314931,         nan,        nan,    nan, 23.2,    9.717850,  78.027300,2199.9,    nan,    nan,260.7,42.0,77526.6,30486,19.0,7.8,281,0,1,4,280.3769224601901,0.0007948111937066468,260.7,2186.060853644752
131,135,19450,  7:38:30,76.318403,         nan,        nan,    nan, 23.2,         nan,        nan,2154.0,    nan,    nan,258.6,43.5,77970.8,30129,23.0,7.8,281,0,1,4,277.6645727112618,0.0006899882903784811,258.6,2141.957098925719
132,136,19750,  7:43:30,76.321875,         nan,        nan,    nan, 23.2,    9.518970,  77.998600,2233.6,    nan,    nan,258.6,47.1,77201.0,30781,19.0,7.8,282,0,1,4,278.4532209822227,0.0007545402906301885,258.6,2218.549843498215
133,137,20050,  7:48:30,76.325347,         nan,        nan,    nan, 23.2,         nan,        nan,2226.0,    nan,    nan,260.0,47.1,77274.0,30670,19.0,7.8,282,0,1,4,279.8850739169708,0.0008450379823831591,260.0,2211.253863260557
134,138,20350,  7:53:30,76.328819,         nan,        nan,    nan, 23.2,         nan,        nan,2199.2,    nan,    nan,260.8,40.4,77533.4,30540,24.0,7.8,282,0,1,4,280.4774379949873,0.0007706492591196865,260.8,2185.383792184191
135,139,20650,  7:58:30,76.332292,         nan,        nan,    nan, 23.2,         nan,        nan,2220.9,    nan,    nan,258.5,45.1,77323.1,30705,20.0,7.8,282,0,1,4,278.2198297179561,0.0007154599915949232,258.5,2206.350442921416
136,140,20950,  8:03:30,76.335764,         nan,        nan,    nan, 23.2,    9.631170,  77.916170,2269.7,    nan,    nan,259.9,46.3,76853.5,31228,22.0,7.8,282,0,1,4,280.21415934622,0.0008284816619650987,259.9,2253.375564555833
137,141,21250,  8:08:30,76.339236,         nan,        nan,    nan, 23.2,         nan,        nan,2240.8,    nan,    nan,260.5,44.7,77131.5,30953,25.0,7.8,283,0,1,4,280.5713135517644,0.0008366319795073465,260.5,2225.502430034294
138,142,21550,  8:13:30,76.342708,         nan,        nan,    nan, 23.2,    9.462320,  77.921980,2332.6,    nan,    nan,258.5,46.7,76251.6,31711,18.0,7.8,283,0,1,4,279.331848910091,0.0007512525999479335,258.5,2314.070979329397
139,143,21570,  8:13:50,76.34294,         nan,        nan,    nan, 23.2,         nan,        nan,2326.0,    nan,    nan,260.4,46.3,76314.3,32003,23.0,7.8,284,50,1,5,281.3188594314125,0.0008688121244443567,260.4,2307.726016965349
140,144,21870,  8:13:50,76.346412,         nan,        nan,    nan,  nan,         nan,        nan,2301.7,    nan,    nan,259.5,43.9,76546.6,31599,27.0,7.8,284,33,1,5,280.1030934658079,0.0007634505129496049,259.5,2284.263635459812
141,145,22170,  8:13:50,76.349884,         nan,        nan,    nan,  nan,         nan,        nan,2266.7,    nan,    nan,260.7,42.4,76882.3,31420,26.0,7.8,284,0,1,5,281.0465863712305,0.0008091050501799045,260.7,2250.483310484445
142,146,22470,  8:13:50,76.353356,         nan,        nan,    nan,  nan,         nan,        nan,2253.7,    nan,    nan,260.9,40.4,77007.8,31634,25.0,7.8,284,66,1,5,281.1310899061372,0.0007821799128863807,260.9,2237.892545991562
143,147,22770,  8:13:50,76.356829,         nan,        nan,    nan,  nan,         nan,        nan,2252.2,    nan,    nan,259.2,40.8,77021.3,32174,17.0,7.8,284,100,1,5,279.2852711716221,0.0006881241995765624,259.2,2236.5393834964
144,148,23070,  8:13:50,76.360301,         nan,        nan,    nan,  nan,         nan,        nan,2262.6,    nan,    nan,258.6,43.1,76921.3,32567,23.0,7.8,284,100,1,5,278.7422777925526,0.0006929710769860213,258.6,2246.568442911888
145,149,23370,  8:13:50,76.363773,         nan,        nan,    nan,  nan,         nan,        nan,2268.3,    nan,    nan,257.9,45.5,76867.0,32980,22.0,7.8,284,100,1,5,278.0438758477519,0.0006910756598579865,257.9,2252.019685533285
146,150,23670,  8:13:50,76.367245,         nan,        nan,    nan,  nan,         nan,        nan,2248.7,    nan,    nan,257.6,47.8,77055.2,32704,26.0,7.8,284,50,1,5,277.526376150392,0.0007064895396922241,257.6,2233.142487414146
147,151,23970,  8:13:50,76.370718,         nan,        nan,    nan,  nan,         nan,        nan,2193.5,    nan,    nan,258.5,49.8,77587.6,31977,17.0,7.8,284,0,1,5,277.9483740038343,0.0007873269057330254,258.5,2179.98933601396
148,152,24270,  8:13:50,76.37419,         nan,        nan,    nan,  nan,    9.238290,  77.858520,2131.7,    nan,    nan,259.7,48.2,78187.8,31122,21.0,7.8,285,0,1,5,278.6242233008675,0.0008340999630260784,259.7,2120.502862264221
149,153,24570,  8:13:50,76.377662,         nan,        nan,    nan,  nan,         nan,        nan,2094.7,    nan,    nan,259.6,45.5,78548.9,30665,16.0,7.8,285,0,1,5,278.1503288309364,0.0007774079769111667,259.6,2084.933463974274
150,154,24870,  8:13:50,76.381134,         nan,        nan,    nan,  nan,         nan,        nan,2091.0,    nan,    nan,260.0,43.5,78584.5,31202,23.0,7.8,285,66,1,5,278.5428306705148,0.0007674340758797835,260.0,2081.435619800611
151,155,25170,  8:13:50,76.384606,         nan,        nan,    nan,  nan,         nan,        nan,2099.0,    nan,    nan,259.4,42.7,78506.5,31791,24.0,7.8,285,100,1,5,277.9789385712696,0.0007181679676248868,259.4,2089.101504705028
152,156,25470,  8:13:50,76.388079,         nan,        nan,    nan,  nan,         nan,        nan,2109.4,    nan,    nan,258.9,44.7,78404.8,32396,25.0,7.8,286,100,1,5,277.5459523653836,0.000722653005719197,258.9,2099.108086590331
153,157,25770,  8:13:50,76.391551,         nan,        nan,    nan,  nan,         nan,        nan,2120.9,    nan,    nan,258.5,47.1,78292.9,32878,22.0,7.8,286,100,1,5,277.2303056639364,0.0007379324283391465,258.5,2110.133287158048
154,158,26070,  8:13:50,76.395023,         nan,        nan,    nan,  nan,         nan,        nan,2113.1,    nan,    nan,258.4,48.6,78369.2,32985,25.0,7.8,286,83,1,5,277.0459072185677,0.0007544655617064281,258.4,2102.613949473981
155,159,26370,  8:13:50,76.398495,         nan,        nan,    nan,  nan,         nan,        nan,2082.0,    nan,    nan,258.4,50.2,78672.7,32311,25.0,7.8,286,0,1,5,276.7399690164831,0.0007762975704776763,258.4,2072.776434120393
156,160,26670,  8:13:50,76.401968,         nan,        nan,    nan,  nan,         nan,        nan,2045.2,    nan,    nan,258.9,51.0,79033.8,32175,25.0,7.8,286,0,1,5,276.9127261043159,0.0008179415196667044,258.9,2037.425766975963
157,161,26970,  8:13:50,76.40544,         nan,        nan,    nan,  nan,         nan,        nan,2019.2,    nan,    nan,259.7,50.6,79289.8,31950,28.0,7.8,286,16,1,5,277.5117272672997,0.0008634620438136588,259.7,2012.461797217624
158,162,27270,  8:13:50,76.408912,         nan,        nan,    nan,  nan,    9.378600,  77.818280,2013.3,    nan,    nan,259.5,48.6,79347.5,32697,19.0,7.8,287,100,1,5,277.2403533421491,0.0008153522941075403,259.5,2006.846283621
159,163,27570,  8:13:50,76.412384,         nan,        nan,    nan,  nan,         nan,        nan,2023.1,    nan,    nan,258.8,47.8,79250.8,33042,15.0,7.8,287,100,1,5,276.5888962042117,0.0007582844113427648,258.8,2016.259693311263
160,164,27870,  8:13:50,76.415856,         nan,        nan,    nan,  nan,         nan,        nan,2040.2,    nan,    nan,258.3,49.4,79083.0,33534,22.0,7.8,287,100,1,5,276.2218386346917,0.0007537368570124195,258.3,2032.621733104774
161,165,28170,  8:13:50,76.419329,         nan,        nan,    nan,  nan,         nan,        nan,2052.3,    nan,    nan,257.8,51.0,78964.3,33862,24.0,7.8,287,100,1,5,275.8055467171111,0.0007478340231716014,257.8,2044.217051543643
162,166,28470,  8:13:50,76.422801,         nan,        nan,    nan,  nan,         nan,        nan,2050.4,    nan,    nan,257.4,52.9,78983.0,34099,18.0,7.8,288,100,1,5,275.3589705312022,0.0007502451128462602,257.4,2042.389168674679
163,167,28770,  8:13:50,76.426273,         nan,        nan,    nan,  nan,         nan,        nan,2038.5,    nan,    nan,257.3,55.7,79100.0,34211,22.0,7.8,288,83,1,5,275.1355493490021,0.0007822683609745271,257.3,2030.962497434513
164,168,29070,  8:13:50,76.429745,         nan,        nan,    nan,  nan,         nan,        nan,2013.3,    nan,    nan,257.3,57.3,79347.5,33841,27.0,7.8,288,33,1,5,274.8899534294219,0.0008022291300248386,257.3,2006.846283620999
165,169,29370,  8:13:50,76.433218,         nan,        nan,    nan,  nan,         nan,        nan,1989.3,    nan,    nan,257.5,58.0,79584.9,33711,22.0,7.8,288,0,1,5,274.8687939390876,0.0008231507122762785,257.5,1983.784783381873
166,170,29670,  8:13:50,76.43669,         nan,        nan,    nan,  nan,         nan,        nan,1970.7,    nan,    nan,257.7,58.4,79768.0,33928,25.0,7.7,288,33,1,5,274.9016389393952,0.000840733846788731,257.7,1966.045032188512
167,171,29970,  8:13:50,76.440162,         nan,        nan,    nan,  nan,         nan,        nan,1958.2,    nan,    nan,257.7,58.0,79891.7,33850,18.0,7.8,288,66,1,5,274.7798987971311,0.000833682564907801,257.7,1954.083317537225
168,172,30270,  8:13:50,76.443634,         nan,        nan,    nan,  nan,    9.351010,  77.776140,1948.5,    nan,    nan,257.6,57.6,79988.4,34257,22.0,7.7,289,100,1,5,274.5783085903147,0.000820115962856506,257.6,1944.745377598954
169,173,30570,  8:13:50,76.447106,         nan,        nan,    nan,  nan,         nan,        nan,1934.0,    nan,    nan,257.6,56.5,80132.5,34132,24.0,7.8,289,66,1,5,274.4370715003482,0.0008030073992270942,257.6,1930.851129932287
170,174,30870,  8:13:50,76.450579,         nan,        nan,    nan,  nan,         nan,        nan,1906.3,    nan,    nan,257.8,54.1,80407.1,33846,19.0,7.8,289,16,1,5,274.3816931120093,0.0007790560411772664,257.8,1904.442994395624
171,175,31170,  8:13:50,76.454051,         nan,        nan,    nan,  nan,         nan,        nan,1868.3,    nan,    nan,258.1,50.2,80786.9,33623,13.0,7.8,289,0,1,5,274.3312011048563,0.000737537451758954,258.1,1868.066080498838
172,176,31470,  8:13:50,76.457523,         nan,        nan,    nan,  nan,         nan,        nan,1823.3,    nan,    nan,258.5,47.1,81237.9,33309,19.0,7.8,289,0,1,5,274.3194615066249,0.0007111812321430511,258.5,1825.091155255986
173,177,31770,  8:13:50,76.460995,         nan,        nan,    nan,  nan,         nan,        nan,1782.7,    nan,    nan,258.9,45.1,81646.5,33038,27.0,7.8,289,0,1,5,274.3501956864853,0.000700170664980356,258.9,1786.361936077626
174,178,32070,  8:13:50,76.464468,         nan,        nan,    nan,  nan,         nan,        nan,1755.3,    nan,    nan,259.3,43.1,81922.9,32800,24.0,7.8,289,0,1,5,274.5087397590245,0.0006890236636029379,259.3,1760.273061082347
175,179,32370,  8:13:50,76.46794,         nan,        nan,    nan,  nan,         nan,        nan,1742.2,    nan,    nan,259.2,42.4,82055.1,33140,20.0,7.7,289,66,1,5,274.2764262335144,0.0006712399403454062,259.2,1747.826054347984
176,180,32670,  8:13:50,76.471412,         nan,        nan,    nan,  nan,         nan,        nan,1736.2,    nan,    nan,259.2,42.0,82116.2,33461,22.0,7.7,289,83,1,5,274.2180730637693,0.0006644127519903362,259.2,1742.080089649188
177,181,32970,  8:13:50,76.474884,         nan,        nan,    nan,  nan,         nan,        nan,1735.9,    nan,    nan,259.1,42.4,82119.6,33816,25.0,7.7,289,100,1,5,274.1090347975742,0.0006652559721838997,259.1,1741.760472519358
178,182,33270,  8:13:50,76.478356,         nan,        nan,    nan,  nan,    9.323590,  77.741570,1727.0,    nan,    nan,259.1,43.1,82209.4,34111,27.0,7.7,290,100,1,5,274.0234107294735,0.0006755002939133647,259.1,1733.323606976396
179,183,33570,  8:13:50,76.481829,         nan,        nan,    nan,  nan,         nan,        nan,1707.0,    nan,    nan,259.2,45.1,82412.9,33721,24.0,7.8,290,33,1,5,273.9355032974584,0.0007108841935711166,259.2,1714.238485433057
180,184,33870,  8:13:50,76.485301,         nan,        nan,    nan,  nan,         nan,        nan,1672.8,    nan,    nan,259.5,48.2,82760.4,33431,26.0,7.8,290,0,1,5,273.922885329626,0.0007752945541937698,259.5,1681.75709854531
181,185,34170,  8:13:50,76.488773,         nan,        nan,    nan,  nan,         nan,        nan,1630.8,    nan,    nan,259.8,50.2,83189.4,33166,25.0,7.8,290,0,1,5,273.8345462307159,0.0008231425772966736,259.8,1641.845374636461
182,186,34470,  8:13:50,76.492245,         nan,        nan,    nan,  nan,         nan,        nan,1593.6,    nan,    nan,260.2,50.6,83570.9,32929,19.0,7.7,290,0,1,5,273.8976841334405,0.0008531419525939862,260.2,1606.525301629667
183,187,34770,  8:13:50,76.495718,         nan,        nan,    nan,  nan,         nan,        nan,1570.7,    nan,    nan,260.4,50.2,83806.5,32789,23.0,7.8,290,0,1,5,273.8877149214962,0.0008577817862691993,260.4,1584.793400726553
184,188,35070,  8:13:50,76.49919,         nan,        nan,    nan,  nan,         nan,        nan,1558.6,    nan,    nan,260.6,49.4,83932.0,33354,25.0,7.7,290,83,1,5,273.9808539829428,0.0008565702029520246,260.6,1573.242123357981
185,189,35370,  8:13:50,76.502662,         nan,        nan,    nan,  nan,         nan,        nan,1551.2,    nan,    nan,260.6,48.6,84008.3,33716,22.0,7.7,290,100,1,5,273.9096979649909,0.0008419332450972323,260.6,1566.227754441735
186,190,35670,  8:13:50,76.506134,         nan,        nan,    nan,  nan,         nan,        nan,1541.1,    nan,    nan,260.6,48.6,84111.7,33929,22.0,7.7,290,100,1,5,273.8134014769221,0.0008408982416727022,260.6,1556.732203400173
187,191,35970,  8:13:50,76.509606,         nan,        nan,    nan,  nan,         nan,        nan,1518.0,    nan,    nan,260.8,49.0,84350.8,33839,22.0,7.7,290,33,1,5,273.8012795778465,0.0008591541720382553,260.8,1534.819518850741
188,192,36270,  8:13:50,76.513079,         nan,        nan,    nan,  nan,    9.296330,  77.707010,1483.1,    nan,    nan,261.0,49.0,84713.6,33301,22.0,7.7,290,0,1,5,273.675283388641,0.0008693521063615401,261.0,1501.688504097034
189,193,36570,  8:13:50,76.516551,         nan,        nan,    nan,  nan,         nan,        nan,1440.5,    nan,    nan,261.3,48.6,85156.1,33007,26.0,7.7,290,0,1,5,273.5821086198792,0.0008786854951787757,261.3,1461.470797822084
190,194,36870,  8:13:50,76.520023,         nan,        nan,    nan,  nan,         nan,        nan,1390.0,    nan,    nan,261.7,47.8,85685.1,32593,22.0,7.7,291,0,1,5,273.5162801842158,0.0008868300044461431,261.7,1413.664687742301
191,195,37170,  8:13:50,76.523495,         nan,        nan,    nan,  nan,         nan,        nan,1348.3,    nan,    nan,262.2,46.3,86122.5,32315,22.0,7.7,291,0,1,5,273.6402797238929,0.0008893975590852496,262.2,1374.35891795008
192,196,37470,  8:13:50,76.526968,         nan,        nan,    nan,  nan,         nan,        nan,1312.3,    nan,    nan,262.5,44.3,86502.3,32000,25.0,7.7,291,0,1,5,273.6089922500566,0.0008676812629297663,262.5,1340.39080404518
193,197,37770,  8:13:50,76.53044,         nan,        nan,    nan,  nan,         nan,        nan,1280.9,    nan,    nan,262.9,42.4,86834.6,31905,16.0,7.7,291,0,1,5,273.7257471891081,0.0008539239772747288,262.9,1310.793046487425
194,198,38070,  8:13:50,76.533912,         nan,        nan,    nan,  nan,         nan,        nan,1255.5,    nan,    nan,263.1,40.0,87104.2,31647,26.0,7.7,291,0,1,5,273.6913467098115,0.0008158876801594636,263.1,1286.863044951437
195,199,38370,  8:13:50,76.537384,         nan,        nan,    nan,  nan,         nan,        nan,1228.8,    nan,    nan,263.5,37.3,87389.0,31449,27.0,7.7,291,0,1,5,273.851791756268,0.000782623644834794,263.5,1261.664189003726
196,200,38670,  8:13:50,76.540856,         nan,        nan,    nan,  nan,         nan,        nan,1204.8,    nan,    nan,264.1,33.7,87645.0,31361,16.0,7.7,291,0,1,5,274.245950293056,0.0007390148996657762,264.1,1239.083519327349
197,201,38970,  8:13:50,76.544329,         nan,        nan,    nan,  nan,         nan,        nan,1173.7,    nan,    nan,264.7,29.0,87977.3,31006,20.0,7.7,291,0,1,5,274.5718200715278,0.0006639309935963415,264.7,1209.870922866077
