"File","Date","Hour"
"meps_ens_mbr0_vc_2_5km_20191010T18Z.nc","20191010","18"
"meps_ens_mbr0_vc_2_5km_20191010T12Z.nc","20191010","12"
"meps_ens_mbr0_vc_2_5km_20191010T06Z.nc","20191010","06"
"meps_ens_mbr0_vc_2_5km_20191010T00Z.nc","20191010","00"
"wbkz_2_5km_mbr0_20191011T06Z.nc","20191011","06"
"meps_sfx_2_5km_20191011T21Z.nc","20191011","21"
"meps_sfx_2_5km_20191011T18Z.nc","20191011","18"
"meps_sfx_2_5km_20191011T15Z.nc","20191011","15"
"meps_sfx_2_5km_20191011T12Z.nc","20191011","12"
"meps_sfx_2_5km_20191011T09Z.nc","20191011","09"
"meps_sfx_2_5km_20191011T06Z.nc","20191011","06"
"meps_sfx_2_5km_20191011T03Z.nc","20191011","03"
"meps_sfx_2_5km_20191011T00Z.nc","20191011","00"
"meps_mbr9_vc_2_5km_20191011T18Z.nc","20191011","18"
"meps_mbr9_vc_2_5km_20191011T12Z.nc","20191011","12"
"meps_mbr9_vc_2_5km_20191011T06Z.nc","20191011","06"
"meps_mbr9_vc_2_5km_20191011T00Z.nc","20191011","00"
"meps_mbr8_vc_2_5km_20191011T18Z.nc","20191011","18"
"meps_mbr8_vc_2_5km_20191011T12Z.nc","20191011","12"
"meps_mbr8_vc_2_5km_20191011T06Z.nc","20191011","06"
"meps_mbr8_vc_2_5km_20191011T00Z.nc","20191011","00"
"meps_mbr7_vc_2_5km_20191011T18Z.nc","20191011","18"
"meps_mbr7_vc_2_5km_20191011T12Z.nc","20191011","12"
"meps_mbr7_vc_2_5km_20191011T06Z.nc","20191011","06"
"meps_mbr7_vc_2_5km_20191011T00Z.nc","20191011","00"
"meps_mbr6_vc_2_5km_20191011T18Z.nc","20191011","18"
"meps_mbr6_vc_2_5km_20191011T12Z.nc","20191011","12"
"meps_mbr6_vc_2_5km_20191011T06Z.nc","20191011","06"
"meps_mbr6_vc_2_5km_20191011T00Z.nc","20191011","00"
"meps_mbr5_vc_2_5km_20191011T18Z.nc","20191011","18"
"meps_mbr5_vc_2_5km_20191011T12Z.nc","20191011","12"
"meps_mbr5_vc_2_5km_20191011T06Z.nc","20191011","06"
"meps_mbr5_vc_2_5km_20191011T00Z.nc","20191011","00"
"meps_mbr4_vc_2_5km_20191011T18Z.nc","20191011","18"
"meps_mbr4_vc_2_5km_20191011T12Z.nc","20191011","12"
"meps_mbr4_vc_2_5km_20191011T06Z.nc","20191011","06"
"meps_mbr4_vc_2_5km_20191011T00Z.nc","20191011","00"
"meps_mbr3_vc_2_5km_20191011T18Z.nc","20191011","18"
"meps_mbr3_vc_2_5km_20191011T12Z.nc","20191011","12"
"meps_mbr3_vc_2_5km_20191011T06Z.nc","20191011","06"
"meps_mbr3_vc_2_5km_20191011T00Z.nc","20191011","00"
"meps_mbr2_vc_2_5km_20191011T18Z.nc","20191011","18"
"meps_mbr2_vc_2_5km_20191011T12Z.nc","20191011","12"
"meps_mbr2_vc_2_5km_20191011T06Z.nc","20191011","06"
"meps_mbr2_vc_2_5km_20191011T00Z.nc","20191011","00"
"meps_mbr1_vc_2_5km_20191011T18Z.nc","20191011","18"
"meps_mbr1_vc_2_5km_20191011T12Z.nc","20191011","12"
"meps_mbr1_vc_2_5km_20191011T06Z.nc","20191011","06"
"meps_mbr1_vc_2_5km_20191011T00Z.nc","20191011","00"
"meps_mbr0_vtk_20191011T18Z.nc","20191011","18"
"meps_mbr0_vtk_20191011T12Z.nc","20191011","12"
"meps_mbr0_vtk_20191011T06Z.nc","20191011","06"
"meps_mbr0_vtk_20191011T00Z.nc","20191011","00"
"meps_mbr0_vc_2_5km_20191011T18Z.nc","20191011","18"
"meps_mbr0_vc_2_5km_20191011T12Z.nc","20191011","12"
"meps_mbr0_vc_2_5km_20191011T06Z.nc","20191011","06"
"meps_mbr0_vc_2_5km_20191011T00Z.nc","20191011","00"
"meps_mbr0_sfx_2_5km_20191011T18Z.nc","20191011","18"
"meps_mbr0_sfx_2_5km_20191011T12Z.nc","20191011","12"
"meps_mbr0_sfx_2_5km_20191011T06Z.nc","20191011","06"
"meps_mbr0_sfx_2_5km_20191011T00Z.nc","20191011","00"
"meps_mbr0_ppalgs_plevels_2_5km_20191011T18Z.nc","20191011","18"
"meps_mbr0_ppalgs_plevels_2_5km_20191011T12Z.nc","20191011","12"
"meps_mbr0_ppalgs_plevels_2_5km_20191011T06Z.nc","20191011","06"
"meps_mbr0_ppalgs_plevels_2_5km_20191011T00Z.nc","20191011","00"
"meps_mbr0_ppalgs_2_5km_20191011T18Z.nc","20191011","18"
"meps_mbr0_ppalgs_2_5km_20191011T12Z.nc","20191011","12"
"meps_mbr0_ppalgs_2_5km_20191011T06Z.nc","20191011","06"
"meps_mbr0_ppalgs_2_5km_20191011T00Z.nc","20191011","00"
"meps_mbr0_pp_2_5km_20191011T18Z.nc","20191011","18"
"meps_mbr0_pp_2_5km_20191011T12Z.nc","20191011","12"
"meps_mbr0_pp_2_5km_20191011T06Z.nc","20191011","06"
"meps_mbr0_pp_2_5km_20191011T00Z.nc","20191011","00"
"meps_mbr0_full_2_5km_20191011T18Z.nc","20191011","18"
"meps_mbr0_full_2_5km_20191011T12Z.nc","20191011","12"
"meps_mbr0_full_2_5km_20191011T06Z.nc","20191011","06"
"meps_mbr0_full_2_5km_20191011T00Z.nc","20191011","00"
"meps_mbr0_extracted_2_5km_20191011T18Z.nc","20191011","18"
"meps_mbr0_extracted_2_5km_20191011T12Z.nc","20191011","12"
"meps_mbr0_extracted_2_5km_20191011T06Z.nc","20191011","06"
"meps_mbr0_extracted_2_5km_20191011T00Z.nc","20191011","00"
"meps_full_2_5km_20191011T00Z.nc","20191011","00"
"meps_extracted_2_5km_20191011T21Z.nc","20191011","21"
"meps_extracted_2_5km_20191011T18Z.nc","20191011","18"
"meps_extracted_2_5km_20191011T15Z.nc","20191011","15"
"meps_extracted_2_5km_20191011T12Z.nc","20191011","12"
"meps_extracted_2_5km_20191011T09Z.nc","20191011","09"
"meps_extracted_2_5km_20191011T06Z.nc","20191011","06"
"meps_extracted_2_5km_20191011T03Z.nc","20191011","03"
"meps_extracted_2_5km_20191011T00Z.nc","20191011","00"
"meps_ens_mbr1_vc_2_5km_20191011T18Z.nc","20191011","18"
"meps_ens_mbr1_vc_2_5km_20191011T12Z.nc","20191011","12"
"meps_ens_mbr1_vc_2_5km_20191011T06Z.nc","20191011","06"
"meps_ens_mbr1_vc_2_5km_20191011T00Z.nc","20191011","00"
"meps_ens_mbr0_vc_2_5km_20191011T18Z.nc","20191011","18"
"meps_ens_mbr0_vc_2_5km_20191011T12Z.nc","20191011","12"
"meps_ens_mbr0_vc_2_5km_20191011T06Z.nc","20191011","06"
"meps_ens_mbr0_vc_2_5km_20191011T00Z.nc","20191011","00"
"wbkz_2_5km_mbr0_20191012T06Z.nc","20191012","06"
"meps_sfx_2_5km_20191012T21Z.nc","20191012","21"
"meps_sfx_2_5km_20191012T18Z.nc","20191012","18"
"meps_sfx_2_5km_20191012T15Z.nc","20191012","15"
"meps_sfx_2_5km_20191012T12Z.nc","20191012","12"
"meps_sfx_2_5km_20191012T09Z.nc","20191012","09"
"meps_sfx_2_5km_20191012T06Z.nc","20191012","06"
"meps_sfx_2_5km_20191012T03Z.nc","20191012","03"
"meps_sfx_2_5km_20191012T00Z.nc","20191012","00"
"meps_mbr9_vc_2_5km_20191012T18Z.nc","20191012","18"
"meps_mbr9_vc_2_5km_20191012T12Z.nc","20191012","12"
"meps_mbr9_vc_2_5km_20191012T06Z.nc","20191012","06"
"meps_mbr9_vc_2_5km_20191012T00Z.nc","20191012","00"
"meps_mbr8_vc_2_5km_20191012T18Z.nc","20191012","18"
"meps_mbr8_vc_2_5km_20191012T12Z.nc","20191012","12"
"meps_mbr8_vc_2_5km_20191012T06Z.nc","20191012","06"
"meps_mbr8_vc_2_5km_20191012T00Z.nc","20191012","00"
"meps_mbr7_vc_2_5km_20191012T18Z.nc","20191012","18"
"meps_mbr7_vc_2_5km_20191012T12Z.nc","20191012","12"
"meps_mbr7_vc_2_5km_20191012T06Z.nc","20191012","06"
"meps_mbr7_vc_2_5km_20191012T00Z.nc","20191012","00"
"meps_mbr6_vc_2_5km_20191012T18Z.nc","20191012","18"
"meps_mbr6_vc_2_5km_20191012T12Z.nc","20191012","12"
"meps_mbr6_vc_2_5km_20191012T06Z.nc","20191012","06"
"meps_mbr6_vc_2_5km_20191012T00Z.nc","20191012","00"
"meps_mbr5_vc_2_5km_20191012T18Z.nc","20191012","18"
"meps_mbr5_vc_2_5km_20191012T12Z.nc","20191012","12"
"meps_mbr5_vc_2_5km_20191012T06Z.nc","20191012","06"
"meps_mbr5_vc_2_5km_20191012T00Z.nc","20191012","00"
"meps_mbr4_vc_2_5km_20191012T18Z.nc","20191012","18"
"meps_mbr4_vc_2_5km_20191012T12Z.nc","20191012","12"
"meps_mbr4_vc_2_5km_20191012T06Z.nc","20191012","06"
"meps_mbr4_vc_2_5km_20191012T00Z.nc","20191012","00"
"meps_mbr3_vc_2_5km_20191012T18Z.nc","20191012","18"
"meps_mbr3_vc_2_5km_20191012T12Z.nc","20191012","12"
"meps_mbr3_vc_2_5km_20191012T06Z.nc","20191012","06"
"meps_mbr3_vc_2_5km_20191012T00Z.nc","20191012","00"
"meps_mbr2_vc_2_5km_20191012T18Z.nc","20191012","18"
"meps_mbr2_vc_2_5km_20191012T12Z.nc","20191012","12"
"meps_mbr2_vc_2_5km_20191012T06Z.nc","20191012","06"
"meps_mbr2_vc_2_5km_20191012T00Z.nc","20191012","00"
"meps_mbr1_vc_2_5km_20191012T18Z.nc","20191012","18"
"meps_mbr1_vc_2_5km_20191012T12Z.nc","20191012","12"
"meps_mbr1_vc_2_5km_20191012T06Z.nc","20191012","06"
"meps_mbr1_vc_2_5km_20191012T00Z.nc","20191012","00"
"meps_mbr1_full_2_5km_20191012T12Z.nc","20191012","12"
"meps_mbr0_vtk_20191012T18Z.nc","20191012","18"
"meps_mbr0_vtk_20191012T12Z.nc","20191012","12"
"meps_mbr0_vtk_20191012T06Z.nc","20191012","06"
"meps_mbr0_vtk_20191012T00Z.nc","20191012","00"
"meps_mbr0_vc_2_5km_20191012T18Z.nc","20191012","18"
"meps_mbr0_vc_2_5km_20191012T12Z.nc","20191012","12"
"meps_mbr0_vc_2_5km_20191012T06Z.nc","20191012","06"
"meps_mbr0_vc_2_5km_20191012T00Z.nc","20191012","00"
"meps_mbr0_sfx_2_5km_20191012T18Z.nc","20191012","18"
"meps_mbr0_sfx_2_5km_20191012T12Z.nc","20191012","12"
"meps_mbr0_sfx_2_5km_20191012T06Z.nc","20191012","06"
"meps_mbr0_sfx_2_5km_20191012T00Z.nc","20191012","00"
"meps_mbr0_ppalgs_plevels_2_5km_20191012T18Z.nc","20191012","18"
"meps_mbr0_ppalgs_plevels_2_5km_20191012T12Z.nc","20191012","12"
"meps_mbr0_ppalgs_plevels_2_5km_20191012T06Z.nc","20191012","06"
"meps_mbr0_ppalgs_plevels_2_5km_20191012T00Z.nc","20191012","00"
"meps_mbr0_ppalgs_2_5km_20191012T18Z.nc","20191012","18"
"meps_mbr0_ppalgs_2_5km_20191012T12Z.nc","20191012","12"
"meps_mbr0_ppalgs_2_5km_20191012T06Z.nc","20191012","06"
"meps_mbr0_ppalgs_2_5km_20191012T00Z.nc","20191012","00"
"meps_mbr0_pp_2_5km_20191012T18Z.nc","20191012","18"
"meps_mbr0_pp_2_5km_20191012T12Z.nc","20191012","12"
"meps_mbr0_pp_2_5km_20191012T06Z.nc","20191012","06"
"meps_mbr0_pp_2_5km_20191012T00Z.nc","20191012","00"
"meps_mbr0_full_2_5km_20191012T18Z.nc","20191012","18"
"meps_mbr0_full_2_5km_20191012T06Z.nc","20191012","06"
"meps_mbr0_full_2_5km_20191012T00Z.nc","20191012","00"
"meps_mbr0_extracted_2_5km_20191012T18Z.nc","20191012","18"
"meps_mbr0_extracted_2_5km_20191012T12Z.nc","20191012","12"
"meps_mbr0_extracted_2_5km_20191012T06Z.nc","20191012","06"
"meps_mbr0_extracted_2_5km_20191012T00Z.nc","20191012","00"
"meps_full_2_5km_20191012T00Z.nc","20191012","00"
"meps_extracted_2_5km_20191012T21Z.nc","20191012","21"
"meps_extracted_2_5km_20191012T18Z.nc","20191012","18"
"meps_extracted_2_5km_20191012T15Z.nc","20191012","15"
"meps_extracted_2_5km_20191012T12Z.nc","20191012","12"
"meps_extracted_2_5km_20191012T09Z.nc","20191012","09"
"meps_extracted_2_5km_20191012T06Z.nc","20191012","06"
"meps_extracted_2_5km_20191012T03Z.nc","20191012","03"
"meps_extracted_2_5km_20191012T00Z.nc","20191012","00"
"meps_ens_mbr1_vc_2_5km_20191012T18Z.nc","20191012","18"
"meps_ens_mbr1_vc_2_5km_20191012T12Z.nc","20191012","12"
"meps_ens_mbr1_vc_2_5km_20191012T06Z.nc","20191012","06"
"meps_ens_mbr1_vc_2_5km_20191012T00Z.nc","20191012","00"
"meps_ens_mbr0_vc_2_5km_20191012T18Z.nc","20191012","18"
"meps_ens_mbr0_vc_2_5km_20191012T12Z.nc","20191012","12"
"meps_ens_mbr0_vc_2_5km_20191012T06Z.nc","20191012","06"
"meps_ens_mbr0_vc_2_5km_20191012T00Z.nc","20191012","00"
"wbkz_2_5km_mbr0_20191013T06Z.nc","20191013","06"
"meps_sfx_2_5km_20191013T21Z.nc","20191013","21"
"meps_sfx_2_5km_20191013T18Z.nc","20191013","18"
"meps_sfx_2_5km_20191013T15Z.nc","20191013","15"
"meps_sfx_2_5km_20191013T12Z.nc","20191013","12"
"meps_sfx_2_5km_20191013T09Z.nc","20191013","09"
"meps_sfx_2_5km_20191013T06Z.nc","20191013","06"
"meps_sfx_2_5km_20191013T03Z.nc","20191013","03"
"meps_sfx_2_5km_20191013T00Z.nc","20191013","00"
"meps_mbr9_vc_2_5km_20191013T18Z.nc","20191013","18"
"meps_mbr9_vc_2_5km_20191013T12Z.nc","20191013","12"
"meps_mbr9_vc_2_5km_20191013T06Z.nc","20191013","06"
"meps_mbr9_vc_2_5km_20191013T00Z.nc","20191013","00"
"meps_mbr8_vc_2_5km_20191013T18Z.nc","20191013","18"
"meps_mbr8_vc_2_5km_20191013T12Z.nc","20191013","12"
"meps_mbr8_vc_2_5km_20191013T06Z.nc","20191013","06"
"meps_mbr8_vc_2_5km_20191013T00Z.nc","20191013","00"
"meps_mbr7_vc_2_5km_20191013T18Z.nc","20191013","18"
"meps_mbr7_vc_2_5km_20191013T12Z.nc","20191013","12"
"meps_mbr7_vc_2_5km_20191013T06Z.nc","20191013","06"
"meps_mbr7_vc_2_5km_20191013T00Z.nc","20191013","00"
"meps_mbr6_vc_2_5km_20191013T18Z.nc","20191013","18"
"meps_mbr6_vc_2_5km_20191013T12Z.nc","20191013","12"
"meps_mbr6_vc_2_5km_20191013T06Z.nc","20191013","06"
"meps_mbr6_vc_2_5km_20191013T00Z.nc","20191013","00"
"meps_mbr5_vc_2_5km_20191013T18Z.nc","20191013","18"
"meps_mbr5_vc_2_5km_20191013T12Z.nc","20191013","12"
"meps_mbr5_vc_2_5km_20191013T06Z.nc","20191013","06"
"meps_mbr5_vc_2_5km_20191013T00Z.nc","20191013","00"
"meps_mbr4_vc_2_5km_20191013T18Z.nc","20191013","18"
"meps_mbr4_vc_2_5km_20191013T12Z.nc","20191013","12"
"meps_mbr4_vc_2_5km_20191013T06Z.nc","20191013","06"
"meps_mbr4_vc_2_5km_20191013T00Z.nc","20191013","00"
"meps_mbr3_vc_2_5km_20191013T18Z.nc","20191013","18"
"meps_mbr3_vc_2_5km_20191013T12Z.nc","20191013","12"
"meps_mbr3_vc_2_5km_20191013T06Z.nc","20191013","06"
"meps_mbr3_vc_2_5km_20191013T00Z.nc","20191013","00"
"meps_mbr2_vc_2_5km_20191013T18Z.nc","20191013","18"
"meps_mbr2_vc_2_5km_20191013T12Z.nc","20191013","12"
"meps_mbr2_vc_2_5km_20191013T06Z.nc","20191013","06"
"meps_mbr2_vc_2_5km_20191013T00Z.nc","20191013","00"
"meps_mbr1_vc_2_5km_20191013T18Z.nc","20191013","18"
"meps_mbr1_vc_2_5km_20191013T12Z.nc","20191013","12"
"meps_mbr1_vc_2_5km_20191013T06Z.nc","20191013","06"
"meps_mbr1_vc_2_5km_20191013T00Z.nc","20191013","00"
"meps_mbr1_full_2_5km_20191013T18Z.nc","20191013","18"
"meps_mbr0_vtk_20191013T18Z.nc","20191013","18"
"meps_mbr0_vtk_20191013T12Z.nc","20191013","12"
"meps_mbr0_vtk_20191013T06Z.nc","20191013","06"
"meps_mbr0_vtk_20191013T00Z.nc","20191013","00"
"meps_mbr0_vc_2_5km_20191013T18Z.nc","20191013","18"
"meps_mbr0_vc_2_5km_20191013T12Z.nc","20191013","12"
"meps_mbr0_vc_2_5km_20191013T06Z.nc","20191013","06"
"meps_mbr0_vc_2_5km_20191013T00Z.nc","20191013","00"
"meps_mbr0_sfx_2_5km_20191013T18Z.nc","20191013","18"
"meps_mbr0_sfx_2_5km_20191013T12Z.nc","20191013","12"
"meps_mbr0_sfx_2_5km_20191013T06Z.nc","20191013","06"
"meps_mbr0_sfx_2_5km_20191013T00Z.nc","20191013","00"
"meps_mbr0_ppalgs_plevels_2_5km_20191013T18Z.nc","20191013","18"
"meps_mbr0_ppalgs_plevels_2_5km_20191013T12Z.nc","20191013","12"
"meps_mbr0_ppalgs_plevels_2_5km_20191013T06Z.nc","20191013","06"
"meps_mbr0_ppalgs_plevels_2_5km_20191013T00Z.nc","20191013","00"
"meps_mbr0_ppalgs_2_5km_20191013T18Z.nc","20191013","18"
"meps_mbr0_ppalgs_2_5km_20191013T12Z.nc","20191013","12"
"meps_mbr0_ppalgs_2_5km_20191013T06Z.nc","20191013","06"
"meps_mbr0_ppalgs_2_5km_20191013T00Z.nc","20191013","00"
"meps_mbr0_pp_2_5km_20191013T18Z.nc","20191013","18"
"meps_mbr0_pp_2_5km_20191013T12Z.nc","20191013","12"
"meps_mbr0_pp_2_5km_20191013T06Z.nc","20191013","06"
"meps_mbr0_pp_2_5km_20191013T00Z.nc","20191013","00"
"meps_mbr0_full_2_5km_20191013T12Z.nc","20191013","12"
"meps_mbr0_full_2_5km_20191013T06Z.nc","20191013","06"
"meps_mbr0_full_2_5km_20191013T00Z.nc","20191013","00"
"meps_mbr0_extracted_2_5km_20191013T18Z.nc","20191013","18"
"meps_mbr0_extracted_2_5km_20191013T12Z.nc","20191013","12"
"meps_mbr0_extracted_2_5km_20191013T06Z.nc","20191013","06"
"meps_mbr0_extracted_2_5km_20191013T00Z.nc","20191013","00"
"meps_full_2_5km_20191013T00Z.nc","20191013","00"
"meps_extracted_2_5km_20191013T21Z.nc","20191013","21"
"meps_extracted_2_5km_20191013T18Z.nc","20191013","18"
"meps_extracted_2_5km_20191013T15Z.nc","20191013","15"
"meps_extracted_2_5km_20191013T12Z.nc","20191013","12"
"meps_extracted_2_5km_20191013T09Z.nc","20191013","09"
"meps_extracted_2_5km_20191013T06Z.nc","20191013","06"
"meps_extracted_2_5km_20191013T03Z.nc","20191013","03"
"meps_extracted_2_5km_20191013T00Z.nc","20191013","00"
"meps_ens_mbr1_vc_2_5km_20191013T18Z.nc","20191013","18"
"meps_ens_mbr1_vc_2_5km_20191013T12Z.nc","20191013","12"
"meps_ens_mbr1_vc_2_5km_20191013T06Z.nc","20191013","06"
"meps_ens_mbr1_vc_2_5km_20191013T00Z.nc","20191013","00"
"meps_ens_mbr0_vc_2_5km_20191013T18Z.nc","20191013","18"
"meps_ens_mbr0_vc_2_5km_20191013T12Z.nc","20191013","12"
"meps_ens_mbr0_vc_2_5km_20191013T06Z.nc","20191013","06"
"meps_ens_mbr0_vc_2_5km_20191013T00Z.nc","20191013","00"
"wbkz_2_5km_mbr0_20191014T06Z.nc","20191014","06"
"meps_sfx_2_5km_20191014T21Z.nc","20191014","21"
"meps_sfx_2_5km_20191014T18Z.nc","20191014","18"
"meps_sfx_2_5km_20191014T15Z.nc","20191014","15"
"meps_sfx_2_5km_20191014T12Z.nc","20191014","12"
"meps_sfx_2_5km_20191014T09Z.nc","20191014","09"
"meps_sfx_2_5km_20191014T06Z.nc","20191014","06"
"meps_sfx_2_5km_20191014T03Z.nc","20191014","03"
"meps_sfx_2_5km_20191014T00Z.nc","20191014","00"
"meps_mbr9_vc_2_5km_20191014T18Z.nc","20191014","18"
"meps_mbr9_vc_2_5km_20191014T12Z.nc","20191014","12"
"meps_mbr9_vc_2_5km_20191014T06Z.nc","20191014","06"
"meps_mbr9_vc_2_5km_20191014T00Z.nc","20191014","00"
"meps_mbr8_vc_2_5km_20191014T18Z.nc","20191014","18"
"meps_mbr8_vc_2_5km_20191014T12Z.nc","20191014","12"
"meps_mbr8_vc_2_5km_20191014T06Z.nc","20191014","06"
"meps_mbr8_vc_2_5km_20191014T00Z.nc","20191014","00"
"meps_mbr7_vc_2_5km_20191014T18Z.nc","20191014","18"
"meps_mbr7_vc_2_5km_20191014T12Z.nc","20191014","12"
"meps_mbr7_vc_2_5km_20191014T06Z.nc","20191014","06"
"meps_mbr7_vc_2_5km_20191014T00Z.nc","20191014","00"
"meps_mbr6_vc_2_5km_20191014T18Z.nc","20191014","18"
"meps_mbr6_vc_2_5km_20191014T12Z.nc","20191014","12"
"meps_mbr6_vc_2_5km_20191014T06Z.nc","20191014","06"
"meps_mbr6_vc_2_5km_20191014T00Z.nc","20191014","00"
"meps_mbr5_vc_2_5km_20191014T18Z.nc","20191014","18"
"meps_mbr5_vc_2_5km_20191014T12Z.nc","20191014","12"
"meps_mbr5_vc_2_5km_20191014T06Z.nc","20191014","06"
"meps_mbr5_vc_2_5km_20191014T00Z.nc","20191014","00"
"meps_mbr4_vc_2_5km_20191014T18Z.nc","20191014","18"
"meps_mbr4_vc_2_5km_20191014T12Z.nc","20191014","12"
"meps_mbr4_vc_2_5km_20191014T06Z.nc","20191014","06"
"meps_mbr4_vc_2_5km_20191014T00Z.nc","20191014","00"
"meps_mbr3_vc_2_5km_20191014T18Z.nc","20191014","18"
"meps_mbr3_vc_2_5km_20191014T12Z.nc","20191014","12"
"meps_mbr3_vc_2_5km_20191014T06Z.nc","20191014","06"
"meps_mbr3_vc_2_5km_20191014T00Z.nc","20191014","00"
"meps_mbr2_vc_2_5km_20191014T18Z.nc","20191014","18"
"meps_mbr2_vc_2_5km_20191014T12Z.nc","20191014","12"
"meps_mbr2_vc_2_5km_20191014T06Z.nc","20191014","06"
"meps_mbr2_vc_2_5km_20191014T00Z.nc","20191014","00"
"meps_mbr1_vtk_20191014T00Z.nc","20191014","00"
"meps_mbr1_vc_2_5km_20191014T18Z.nc","20191014","18"
"meps_mbr1_vc_2_5km_20191014T12Z.nc","20191014","12"
"meps_mbr1_vc_2_5km_20191014T06Z.nc","20191014","06"
"meps_mbr1_vc_2_5km_20191014T00Z.nc","20191014","00"
"meps_mbr1_sfx_2_5km_20191014T00Z.nc","20191014","00"
"meps_mbr1_ppalgs_plevels_2_5km_20191014T00Z.nc","20191014","00"
"meps_mbr1_ppalgs_2_5km_20191014T00Z.nc","20191014","00"
"meps_mbr1_pp_2_5km_20191014T00Z.nc","20191014","00"
"meps_mbr1_full_2_5km_20191014T06Z.nc","20191014","06"
"meps_mbr1_full_2_5km_20191014T00Z.nc","20191014","00"
"meps_mbr1_extracted_2_5km_20191014T00Z.nc","20191014","00"
"meps_mbr0_vtk_20191014T18Z.nc","20191014","18"
"meps_mbr0_vtk_20191014T12Z.nc","20191014","12"
"meps_mbr0_vtk_20191014T06Z.nc","20191014","06"
"meps_mbr0_vc_2_5km_20191014T18Z.nc","20191014","18"
"meps_mbr0_vc_2_5km_20191014T12Z.nc","20191014","12"
"meps_mbr0_vc_2_5km_20191014T06Z.nc","20191014","06"
"meps_mbr0_vc_2_5km_20191014T00Z.nc","20191014","00"
"meps_mbr0_sfx_2_5km_20191014T18Z.nc","20191014","18"
"meps_mbr0_sfx_2_5km_20191014T12Z.nc","20191014","12"
"meps_mbr0_sfx_2_5km_20191014T06Z.nc","20191014","06"
"meps_mbr0_ppalgs_plevels_2_5km_20191014T18Z.nc","20191014","18"
"meps_mbr0_ppalgs_plevels_2_5km_20191014T12Z.nc","20191014","12"
"meps_mbr0_ppalgs_plevels_2_5km_20191014T06Z.nc","20191014","06"
"meps_mbr0_ppalgs_2_5km_20191014T18Z.nc","20191014","18"
"meps_mbr0_ppalgs_2_5km_20191014T12Z.nc","20191014","12"
"meps_mbr0_ppalgs_2_5km_20191014T06Z.nc","20191014","06"
"meps_mbr0_pp_2_5km_20191014T18Z.nc","20191014","18"
"meps_mbr0_pp_2_5km_20191014T12Z.nc","20191014","12"
"meps_mbr0_pp_2_5km_20191014T06Z.nc","20191014","06"
"meps_mbr0_full_2_5km_20191014T18Z.nc","20191014","18"
"meps_mbr0_full_2_5km_20191014T12Z.nc","20191014","12"
"meps_mbr0_extracted_2_5km_20191014T18Z.nc","20191014","18"
"meps_mbr0_extracted_2_5km_20191014T12Z.nc","20191014","12"
"meps_mbr0_extracted_2_5km_20191014T06Z.nc","20191014","06"
"meps_full_2_5km_20191014T00Z.nc","20191014","00"
"meps_extracted_2_5km_20191014T21Z.nc","20191014","21"
"meps_extracted_2_5km_20191014T18Z.nc","20191014","18"
"meps_extracted_2_5km_20191014T15Z.nc","20191014","15"
"meps_extracted_2_5km_20191014T12Z.nc","20191014","12"
"meps_extracted_2_5km_20191014T09Z.nc","20191014","09"
"meps_extracted_2_5km_20191014T06Z.nc","20191014","06"
"meps_extracted_2_5km_20191014T03Z.nc","20191014","03"
"meps_extracted_2_5km_20191014T00Z.nc","20191014","00"
"meps_ens_mbr1_vc_2_5km_20191014T18Z.nc","20191014","18"
"meps_ens_mbr1_vc_2_5km_20191014T12Z.nc","20191014","12"
"meps_ens_mbr1_vc_2_5km_20191014T06Z.nc","20191014","06"
"meps_ens_mbr1_vc_2_5km_20191014T00Z.nc","20191014","00"
"meps_ens_mbr0_vc_2_5km_20191014T18Z.nc","20191014","18"
"meps_ens_mbr0_vc_2_5km_20191014T12Z.nc","20191014","12"
"meps_ens_mbr0_vc_2_5km_20191014T06Z.nc","20191014","06"
"meps_ens_mbr0_vc_2_5km_20191014T00Z.nc","20191014","00"
"wbkz_2_5km_mbr0_20191015T06Z.nc","20191015","06"
"meps_sfx_2_5km_20191015T21Z.nc","20191015","21"
"meps_sfx_2_5km_20191015T18Z.nc","20191015","18"
"meps_sfx_2_5km_20191015T15Z.nc","20191015","15"
"meps_sfx_2_5km_20191015T12Z.nc","20191015","12"
"meps_sfx_2_5km_20191015T09Z.nc","20191015","09"
"meps_sfx_2_5km_20191015T06Z.nc","20191015","06"
"meps_sfx_2_5km_20191015T03Z.nc","20191015","03"
"meps_sfx_2_5km_20191015T00Z.nc","20191015","00"
"meps_mbr9_vc_2_5km_20191015T18Z.nc","20191015","18"
"meps_mbr9_vc_2_5km_20191015T12Z.nc","20191015","12"
"meps_mbr9_vc_2_5km_20191015T06Z.nc","20191015","06"
"meps_mbr9_vc_2_5km_20191015T00Z.nc","20191015","00"
"meps_mbr8_vc_2_5km_20191015T18Z.nc","20191015","18"
"meps_mbr8_vc_2_5km_20191015T12Z.nc","20191015","12"
"meps_mbr8_vc_2_5km_20191015T06Z.nc","20191015","06"
"meps_mbr8_vc_2_5km_20191015T00Z.nc","20191015","00"
"meps_mbr7_vc_2_5km_20191015T18Z.nc","20191015","18"
"meps_mbr7_vc_2_5km_20191015T12Z.nc","20191015","12"
"meps_mbr7_vc_2_5km_20191015T06Z.nc","20191015","06"
"meps_mbr7_vc_2_5km_20191015T00Z.nc","20191015","00"
"meps_mbr6_vc_2_5km_20191015T18Z.nc","20191015","18"
